6/21/2022/6:29 PM SW ver:OXY10v3_33
Header Ch-8
Description: 
IDENTIFICATION
PHIboard number   : v1230826
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100800
Frequency         : 006
Sending interval  : 0001
Averaging         : 6
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 53.27 at 024.4°C amp 012800
100.00%a.s.phase 2: 27.71 at 024.4°C amp 006200
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0974

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 974
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/21/2022;6:29:03 PM;0.00;6.499;27.680;6418.000;30.000
6/21/2022;6:29:04 PM;0.03;6.543;27.610;6406.000;30.000
6/21/2022;6:29:12 PM;0.15;6.481;27.710;6409.000;30.000
6/21/2022;6:29:26 PM;0.39;6.480;27.710;6426.000;30.000
6/21/2022;6:29:41 PM;0.63;6.424;27.800;6447.000;30.000
6/21/2022;6:29:56 PM;0.89;6.413;27.820;6463.000;30.000
6/21/2022;6:30:11 PM;1.14;6.464;27.740;6468.000;30.000
6/21/2022;6:30:26 PM;1.39;6.435;27.780;6464.000;30.000
6/21/2022;6:30:41 PM;1.64;6.443;27.770;6466.000;30.000
6/21/2022;6:30:56 PM;1.89;6.447;27.760;6476.000;30.000
6/21/2022;6:31:11 PM;2.14;6.422;27.810;6453.000;30.000
6/21/2022;6:31:26 PM;2.39;6.494;27.690;6443.000;30.000
6/21/2022;6:31:41 PM;2.64;6.458;27.750;6435.000;30.000
6/21/2022;6:31:56 PM;2.89;6.493;27.690;6436.000;30.000
6/21/2022;6:32:11 PM;3.14;6.571;27.560;6416.000;30.000
6/21/2022;6:32:26 PM;3.39;6.585;27.540;6408.000;30.000
6/21/2022;6:32:41 PM;3.64;6.540;27.610;6401.000;30.000
6/21/2022;6:32:56 PM;3.89;6.526;27.640;6392.000;30.000
6/21/2022;6:33:11 PM;4.14;6.652;27.430;6379.000;30.000
6/21/2022;6:33:26 PM;4.39;6.589;27.530;6363.000;30.000
6/21/2022;6:33:41 PM;4.64;6.606;27.510;6336.000;30.000
6/21/2022;6:33:56 PM;4.89;6.688;27.380;6326.000;30.000
6/21/2022;6:34:11 PM;5.14;6.685;27.380;6349.000;30.000
6/21/2022;6:34:26 PM;5.39;6.716;27.330;6317.000;30.000
6/21/2022;6:34:41 PM;5.64;6.743;27.290;6323.000;30.000
6/21/2022;6:34:56 PM;5.89;6.758;27.270;6318.000;30.000
6/21/2022;6:35:11 PM;6.14;6.692;27.370;6311.000;30.000
6/21/2022;6:35:26 PM;6.39;6.718;27.330;6301.000;30.000
6/21/2022;6:35:41 PM;6.64;6.741;27.300;6297.000;30.000
6/21/2022;6:35:56 PM;6.89;6.715;27.340;6308.000;30.000
6/21/2022;6:36:11 PM;7.14;6.761;27.260;6297.000;30.000
6/21/2022;6:36:26 PM;7.39;6.741;27.300;6300.000;30.000
6/21/2022;6:36:41 PM;7.64;6.744;27.290;6312.000;30.000
6/21/2022;6:36:56 PM;7.89;6.784;27.230;6301.000;30.000
6/21/2022;6:37:11 PM;8.13;6.743;27.290;6298.000;30.000
6/21/2022;6:37:26 PM;8.38;6.774;27.240;6315.000;30.000
6/21/2022;6:37:41 PM;8.63;6.729;27.310;6305.000;30.000
6/21/2022;6:37:56 PM;8.89;6.715;27.340;6305.000;30.000
6/21/2022;6:38:11 PM;9.13;6.678;27.390;6310.000;30.000
6/21/2022;6:38:26 PM;9.38;6.718;27.330;6298.000;30.000
6/21/2022;6:38:41 PM;9.64;6.823;27.170;6308.000;30.000
6/21/2022;6:38:56 PM;9.89;6.804;27.200;6302.000;30.000
6/21/2022;6:39:11 PM;10.14;6.765;27.260;6311.000;30.000
6/21/2022;6:39:26 PM;10.39;6.755;27.270;6292.000;30.000
6/21/2022;6:39:41 PM;10.64;6.777;27.240;6288.000;30.000
6/21/2022;6:39:56 PM;10.89;6.775;27.240;6298.000;30.000
6/21/2022;6:40:11 PM;11.14;6.778;27.240;6294.000;30.000
6/21/2022;6:40:26 PM;11.38;6.769;27.250;6288.000;30.000
6/21/2022;6:40:41 PM;11.64;6.813;27.180;6298.000;30.000
6/21/2022;6:40:56 PM;11.89;6.785;27.230;6294.000;30.000
6/21/2022;6:41:11 PM;12.14;6.688;27.380;6300.000;30.000
6/21/2022;6:41:26 PM;12.38;6.726;27.320;6300.000;30.000
6/21/2022;6:41:41 PM;12.64;6.729;27.310;6297.000;30.000
6/21/2022;6:41:56 PM;12.89;6.687;27.380;6298.000;30.000
6/21/2022;6:42:11 PM;13.14;6.773;27.250;6299.000;30.000
6/21/2022;6:42:26 PM;13.39;6.722;27.330;6298.000;30.000
