6/24/2022/12:53 AM SW ver:OXY10v3_33
Header Ch-8
Description: 
IDENTIFICATION
PHIboard number   : v1230826
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100621
Frequency         : 006
Sending interval  : 0001
Averaging         : 6
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 48.45 at 024.7°C amp 011700
100.00%a.s.phase 2: 28.07 at 024.7°C amp 006300
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/24/2022;12:53:48 AM;0.00;6.535;27.660;6206.000;30.000
6/24/2022;12:53:49 AM;0.03;6.551;27.630;6198.000;30.000
6/24/2022;12:54:03 AM;0.25;6.702;27.410;6152.000;30.000
6/24/2022;12:54:18 AM;0.50;6.708;27.400;6166.000;30.000
6/24/2022;12:54:33 AM;0.75;6.597;27.560;6204.000;30.000
6/24/2022;12:54:48 AM;1.00;6.508;27.700;6228.000;30.000
6/24/2022;12:55:03 AM;1.25;6.561;27.620;6240.000;30.000
6/24/2022;12:55:18 AM;1.50;6.511;27.690;6231.000;30.000
6/24/2022;12:55:33 AM;1.75;6.504;27.700;6244.000;30.000
6/24/2022;12:55:48 AM;2.00;6.535;27.660;6225.000;30.000
6/24/2022;12:56:03 AM;2.25;6.536;27.660;6213.000;30.000
6/24/2022;12:56:18 AM;2.50;6.616;27.540;6207.000;30.000
6/24/2022;12:56:33 AM;2.75;6.705;27.400;6185.000;30.000
6/24/2022;12:56:48 AM;3.00;6.681;27.440;6167.000;30.000
6/24/2022;12:57:03 AM;3.25;6.710;27.400;6166.000;30.000
6/24/2022;12:57:18 AM;3.50;6.736;27.360;6163.000;30.000
6/24/2022;12:57:33 AM;3.75;6.792;27.280;6149.000;30.000
6/24/2022;12:57:48 AM;4.00;6.792;27.280;6134.000;30.000
6/24/2022;12:58:03 AM;4.25;6.837;27.210;6102.000;30.000
6/24/2022;12:58:18 AM;4.50;6.914;27.100;6082.000;30.000
6/24/2022;12:58:33 AM;4.75;6.883;27.150;6079.000;30.000
6/24/2022;12:58:48 AM;5.00;6.893;27.130;6082.000;30.000
6/24/2022;12:59:03 AM;5.25;6.929;27.080;6073.000;30.000
6/24/2022;12:59:18 AM;5.50;6.948;27.050;6065.000;30.000
6/24/2022;12:59:33 AM;5.75;6.875;27.160;6070.000;30.000
6/24/2022;12:59:48 AM;6.00;6.877;27.150;6052.000;30.000
6/24/2022;1:00:03 AM;6.25;6.961;27.040;6063.000;30.000
6/24/2022;1:00:18 AM;6.50;6.973;27.020;6058.000;30.000
6/24/2022;1:00:33 AM;6.75;6.967;27.030;6052.000;30.000
6/24/2022;1:00:48 AM;7.00;6.984;27.000;6060.000;30.000
6/24/2022;1:01:03 AM;7.25;6.948;27.050;6059.000;30.000
6/24/2022;1:01:18 AM;7.50;6.897;27.130;6071.000;30.000
6/24/2022;1:01:33 AM;7.75;6.967;27.030;6054.000;30.000
6/24/2022;1:01:48 AM;8.00;6.869;27.170;6067.000;30.000
6/24/2022;1:02:03 AM;8.25;6.881;27.150;6063.000;30.000
6/24/2022;1:02:18 AM;8.50;6.878;27.150;6068.000;30.000
6/24/2022;1:02:33 AM;8.75;6.952;27.050;6062.000;30.000
6/24/2022;1:02:48 AM;9.00;6.892;27.130;6072.000;30.000
6/24/2022;1:03:03 AM;9.25;6.987;27.000;6064.000;30.000
6/24/2022;1:03:18 AM;9.50;6.965;27.030;6057.000;30.000
6/24/2022;1:03:33 AM;9.75;6.934;27.070;6069.000;30.000
6/24/2022;1:03:48 AM;10.00;6.913;27.100;6067.000;30.000
6/24/2022;1:04:03 AM;10.25;6.930;27.080;6058.000;30.000
6/24/2022;1:04:18 AM;10.50;6.949;27.050;6072.000;30.000
6/24/2022;1:04:33 AM;10.75;6.933;27.080;6065.000;30.000
6/24/2022;1:04:48 AM;11.00;6.910;27.110;6059.000;30.000
6/24/2022;1:05:03 AM;11.25;6.947;27.050;6059.000;30.000
6/24/2022;1:05:18 AM;11.50;6.990;26.990;6072.000;30.000
6/24/2022;1:05:33 AM;11.75;6.912;27.100;6078.000;30.000
6/24/2022;1:05:48 AM;12.00;6.845;27.200;6073.000;30.000
6/24/2022;1:06:03 AM;12.25;7.025;26.940;6064.000;30.000
6/24/2022;1:06:18 AM;12.50;6.905;27.110;6072.000;30.000
6/24/2022;1:06:33 AM;12.75;6.821;27.230;6081.000;30.000
6/24/2022;1:06:48 AM;13.00;6.915;27.100;6077.000;30.000
6/24/2022;1:07:03 AM;13.25;6.925;27.090;6068.000;30.000
6/24/2022;1:07:18 AM;13.50;6.846;27.200;6077.000;30.000
6/24/2022;1:07:33 AM;13.75;6.956;27.040;6075.000;30.000
6/24/2022;1:07:48 AM;14.00;6.907;27.110;6075.000;30.000
