6/24/2022/12:53 AM SW ver:OXY10v3_33
Header Ch-3
Description: 
IDENTIFICATION
PHIboard number   : v1230821
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 03

PARAMETERS
Signal LED current: 100
Ref LED current   : 063
Ref LED amplitude : 98491
Frequency         : 006
Sending interval  : 0001
Averaging         : 9
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 50.86 at 024.7°C amp 008500
100.00%a.s.phase 2: 28.07 at 024.7°C amp 004400
Date   (ddmmyy)   : 121117
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/24/2022;12:53:44 AM;0.00;6.597;27.750;4041.000;30.000
6/24/2022;12:53:59 AM;0.25;6.698;27.600;3997.000;30.000
6/24/2022;12:54:14 AM;0.50;6.716;27.570;4005.000;30.000
6/24/2022;12:54:29 AM;0.75;6.658;27.660;4046.000;30.000
6/24/2022;12:54:44 AM;1.00;6.561;27.810;4052.000;30.000
6/24/2022;12:54:59 AM;1.25;6.581;27.780;4062.000;30.000
6/24/2022;12:55:14 AM;1.50;6.621;27.710;4050.000;30.000
6/24/2022;12:55:29 AM;1.75;6.553;27.820;4040.000;30.000
6/24/2022;12:55:44 AM;2.00;6.600;27.750;4045.000;30.000
6/24/2022;12:55:59 AM;2.25;6.600;27.750;4030.000;30.000
6/24/2022;12:56:14 AM;2.50;6.673;27.630;4023.000;30.000
6/24/2022;12:56:29 AM;2.75;6.760;27.500;4015.000;30.000
6/24/2022;12:56:44 AM;3.00;6.661;27.650;3998.000;30.000
6/24/2022;12:56:59 AM;3.25;6.663;27.650;3992.000;30.000
6/24/2022;12:57:14 AM;3.50;6.881;27.320;3974.000;30.000
6/24/2022;12:57:29 AM;3.75;6.760;27.500;3982.000;30.000
6/24/2022;12:57:44 AM;4.00;6.855;27.360;3954.000;30.000
6/24/2022;12:57:59 AM;4.25;6.912;27.270;3945.000;30.000
6/24/2022;12:58:14 AM;4.50;6.943;27.230;3942.000;30.000
6/24/2022;12:58:29 AM;4.75;6.995;27.150;3929.000;30.000
6/24/2022;12:58:44 AM;5.00;6.957;27.210;3929.000;30.000
6/24/2022;12:58:59 AM;5.25;7.044;27.080;3919.000;30.000
6/24/2022;12:59:14 AM;5.50;7.047;27.080;3918.000;30.000
6/24/2022;12:59:29 AM;5.75;7.034;27.100;3919.000;30.000
6/24/2022;12:59:44 AM;6.00;7.036;27.090;3917.000;30.000
6/24/2022;12:59:59 AM;6.25;6.988;27.160;3921.000;30.000
6/24/2022;1:00:14 AM;6.50;6.982;27.170;3917.000;30.000
6/24/2022;1:00:29 AM;6.75;7.031;27.100;3917.000;30.000
6/24/2022;1:00:44 AM;7.00;7.100;27.000;3920.000;30.000
6/24/2022;1:00:59 AM;7.25;6.950;27.220;3912.000;30.000
6/24/2022;1:01:14 AM;7.50;7.074;27.040;3927.000;30.000
6/24/2022;1:01:29 AM;7.75;7.017;27.120;3923.000;30.000
6/24/2022;1:01:44 AM;8.00;7.053;27.070;3926.000;30.000
6/24/2022;1:01:59 AM;8.25;7.017;27.120;3923.000;30.000
6/24/2022;1:02:14 AM;8.50;7.059;27.060;3915.000;30.000
6/24/2022;1:02:29 AM;8.75;6.961;27.200;3923.000;30.000
6/24/2022;1:02:44 AM;9.00;7.067;27.050;3919.000;30.000
6/24/2022;1:02:59 AM;9.25;7.026;27.110;3917.000;30.000
6/24/2022;1:03:14 AM;9.50;6.996;27.150;3914.000;30.000
6/24/2022;1:03:29 AM;9.75;6.965;27.200;3905.000;30.000
6/24/2022;1:03:44 AM;10.00;6.982;27.170;3923.000;30.000
6/24/2022;1:03:59 AM;10.25;7.094;27.010;3919.000;30.000
6/24/2022;1:04:14 AM;10.50;7.051;27.070;3925.000;30.000
6/24/2022;1:04:29 AM;10.75;7.043;27.080;3916.000;30.000
6/24/2022;1:04:44 AM;11.00;7.048;27.070;3911.000;30.000
6/24/2022;1:04:59 AM;11.25;7.073;27.040;3920.000;30.000
6/24/2022;1:05:14 AM;11.50;6.998;27.150;3922.000;30.000
6/24/2022;1:05:29 AM;11.75;7.038;27.090;3918.000;30.000
6/24/2022;1:05:44 AM;12.00;7.005;27.140;3925.000;30.000
6/24/2022;1:05:59 AM;12.25;6.964;27.200;3919.000;30.000
6/24/2022;1:06:14 AM;12.50;6.901;27.290;3927.000;30.000
6/24/2022;1:06:29 AM;12.75;6.980;27.170;3917.000;30.000
6/24/2022;1:06:44 AM;13.00;6.972;27.180;3927.000;30.000
6/24/2022;1:06:59 AM;13.25;6.977;27.180;3926.000;30.000
