6/21/2022/3:08 PM SW ver:OXY10v3_33
Header Ch-1
Description: 
IDENTIFICATION
PHIboard number   : v1230819
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 01

PARAMETERS
Signal LED current: 100
Ref LED current   : 050
Ref LED amplitude : 102352
Frequency         : 006
Sending interval  : 0001
Averaging         : 5
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 47.75 at 024.4°C amp 013800
100.00%a.s.phase 2: 28.87 at 024.4°C amp 007900
Date   (ddmmyy)   : 121117
Pressure (mBar)   : 0974

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 974
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/21/2022;3:08:24 PM;0.00;6.242;28.160;6790.000;30.000
6/21/2022;3:08:38 PM;0.23;6.797;27.850;7626.000;30.000
6/21/2022;3:08:53 PM;0.48;6.737;27.940;7646.000;30.000
6/21/2022;3:09:08 PM;0.73;6.560;28.190;7721.000;30.000
6/21/2022;3:09:23 PM;0.98;6.461;28.340;7723.000;30.000
6/21/2022;3:09:38 PM;1.23;6.517;28.260;7746.000;30.000
6/21/2022;3:09:53 PM;1.48;6.519;28.260;7748.000;30.000
6/21/2022;3:10:08 PM;1.73;6.513;28.270;7746.000;30.000
6/21/2022;3:10:23 PM;1.98;6.522;28.250;7738.000;30.000
6/21/2022;3:10:38 PM;2.23;6.458;28.350;7728.000;30.000
6/21/2022;3:10:53 PM;2.48;6.554;28.200;7731.000;30.000
6/21/2022;3:11:08 PM;2.73;6.553;28.210;7700.000;30.000
6/21/2022;3:11:23 PM;2.98;6.583;28.160;7693.000;30.000
6/21/2022;3:11:38 PM;3.23;6.649;28.060;7679.000;30.000
6/21/2022;3:11:53 PM;3.48;6.688;28.010;7661.000;30.000
6/21/2022;3:12:08 PM;3.73;6.677;28.020;7654.000;30.000
6/21/2022;3:12:23 PM;3.98;6.703;27.990;7631.000;30.000
6/21/2022;3:12:38 PM;4.23;6.752;27.920;7633.000;30.000
6/21/2022;3:12:53 PM;4.48;6.755;27.910;7621.000;30.000
6/21/2022;3:13:08 PM;4.73;6.798;27.850;7587.000;30.000
6/21/2022;3:13:23 PM;4.98;6.860;27.760;7575.000;30.000
6/21/2022;3:13:38 PM;5.23;6.821;27.820;7578.000;30.000
6/21/2022;3:13:53 PM;5.48;6.919;27.680;7562.000;30.000
6/21/2022;3:14:08 PM;5.73;6.897;27.710;7547.000;30.000
6/21/2022;3:14:23 PM;5.98;6.865;27.750;7552.000;30.000
6/21/2022;3:14:38 PM;6.23;6.976;27.600;7553.000;30.000
6/21/2022;3:14:53 PM;6.48;6.917;27.680;7540.000;30.000
6/21/2022;3:15:08 PM;6.73;6.910;27.690;7556.000;30.000
6/21/2022;3:15:23 PM;6.98;6.863;27.760;7556.000;30.000
6/21/2022;3:15:38 PM;7.23;6.925;27.670;7547.000;30.000
6/21/2022;3:15:53 PM;7.48;6.933;27.660;7551.000;30.000
6/21/2022;3:16:08 PM;7.73;6.953;27.630;7532.000;30.000
6/21/2022;3:16:23 PM;7.98;6.879;27.730;7545.000;30.000
6/21/2022;3:16:38 PM;8.23;6.945;27.640;7536.000;30.000
6/21/2022;3:16:53 PM;8.48;6.856;27.770;7546.000;30.000
6/21/2022;3:17:08 PM;8.73;6.983;27.590;7540.000;30.000
6/21/2022;3:17:23 PM;8.98;6.934;27.660;7541.000;30.000
6/21/2022;3:17:38 PM;9.23;6.941;27.650;7534.000;30.000
6/21/2022;3:17:53 PM;9.48;6.902;27.700;7552.000;30.000
6/21/2022;3:18:08 PM;9.73;6.892;27.710;7545.000;30.000
6/21/2022;3:18:23 PM;9.98;6.893;27.710;7540.000;30.000
6/21/2022;3:18:38 PM;10.23;6.960;27.620;7532.000;30.000
6/21/2022;3:18:53 PM;10.48;6.967;27.610;7548.000;30.000
6/21/2022;3:19:08 PM;10.73;6.943;27.640;7536.000;30.000
6/21/2022;3:19:23 PM;10.98;6.942;27.640;7536.000;30.000
6/21/2022;3:19:38 PM;11.23;7.010;27.550;7524.000;30.000
6/21/2022;3:19:53 PM;11.48;6.928;27.660;7531.000;30.000
6/21/2022;3:20:08 PM;11.73;6.922;27.670;7528.000;30.000
6/21/2022;3:20:23 PM;11.98;6.962;27.620;7526.000;30.000
6/21/2022;3:20:38 PM;12.23;6.910;27.690;7530.000;30.000
6/21/2022;3:20:53 PM;12.48;6.891;27.720;7535.000;30.000
6/21/2022;3:21:08 PM;12.73;6.987;27.580;7527.000;30.000
6/21/2022;3:21:23 PM;12.98;6.928;27.660;7527.000;30.000
6/21/2022;3:21:38 PM;13.23;6.877;27.740;7539.000;30.000
6/21/2022;3:21:53 PM;13.48;6.926;27.670;7534.000;30.000
6/21/2022;3:22:08 PM;13.73;6.945;27.640;7539.000;30.000
6/21/2022;3:22:23 PM;13.98;6.926;27.670;7529.000;30.000
6/21/2022;3:22:38 PM;14.23;6.988;27.580;7538.000;30.000
6/21/2022;3:22:53 PM;14.48;7.076;27.460;7473.000;30.000
6/21/2022;3:23:08 PM;14.73;7.188;27.310;7413.000;30.000
6/21/2022;3:23:23 PM;14.98;7.251;27.220;7414.000;30.000
6/21/2022;3:23:38 PM;15.23;7.149;27.360;7407.000;30.000
6/21/2022;3:23:53 PM;15.48;7.163;27.340;7416.000;30.000
6/21/2022;3:24:08 PM;15.73;7.131;27.380;7428.000;30.000
6/21/2022;3:24:23 PM;15.98;7.132;27.380;7458.000;30.000
6/21/2022;3:24:38 PM;16.23;7.064;27.470;7495.000;30.000
6/21/2022;3:24:53 PM;16.48;6.981;27.590;7489.000;30.000
6/21/2022;3:25:08 PM;16.73;6.970;27.610;7508.000;30.000
6/21/2022;3:25:23 PM;16.98;7.015;27.540;7501.000;30.000
6/21/2022;3:25:38 PM;17.23;6.976;27.600;7507.000;30.000
6/21/2022;3:25:53 PM;17.48;7.023;27.530;7521.000;30.000
6/21/2022;3:26:08 PM;17.73;6.989;27.580;7506.000;30.000
6/21/2022;3:26:23 PM;17.98;7.033;27.520;7503.000;30.000
6/21/2022;3:26:38 PM;18.23;6.928;27.660;7497.000;30.000
6/21/2022;3:26:53 PM;18.48;7.100;27.420;7458.000;30.000
6/21/2022;3:27:08 PM;18.73;7.131;27.380;7458.000;30.000
6/21/2022;3:27:23 PM;18.98;7.154;27.350;7454.000;30.000
6/21/2022;3:27:38 PM;19.23;7.090;27.440;7435.000;30.000
6/21/2022;3:27:53 PM;19.48;7.144;27.360;7447.000;30.000
6/21/2022;3:28:08 PM;19.73;7.186;27.310;7446.000;30.000
6/21/2022;3:28:23 PM;19.98;7.067;27.470;7438.000;30.000
6/21/2022;3:28:38 PM;20.23;7.078;27.460;7453.000;30.000
6/21/2022;3:28:53 PM;20.48;7.094;27.430;7445.000;30.000
6/21/2022;3:29:08 PM;20.73;7.040;27.510;7451.000;30.000
6/21/2022;3:29:23 PM;20.98;7.118;27.400;7440.000;30.000
6/21/2022;3:29:38 PM;21.23;7.150;27.360;7436.000;30.000
6/21/2022;3:29:53 PM;21.48;7.152;27.350;7452.000;30.000
6/21/2022;3:30:08 PM;21.73;7.071;27.460;7446.000;30.000
6/21/2022;3:30:23 PM;21.98;7.104;27.420;7449.000;30.000
6/21/2022;3:30:38 PM;22.23;7.128;27.390;7446.000;30.000
6/21/2022;3:30:53 PM;22.48;7.087;27.440;7455.000;30.000
6/21/2022;3:31:08 PM;22.73;7.164;27.340;7430.000;30.000
6/21/2022;3:31:23 PM;22.98;7.157;27.350;7422.000;30.000
6/21/2022;3:31:38 PM;23.23;7.210;27.280;7417.000;30.000
6/21/2022;3:31:53 PM;23.48;7.202;27.290;7408.000;30.000
6/21/2022;3:32:08 PM;23.73;7.112;27.410;7420.000;30.000
6/21/2022;3:32:23 PM;23.98;7.166;27.330;7417.000;30.000
6/21/2022;3:32:38 PM;24.23;7.130;27.380;7413.000;30.000
6/21/2022;3:32:53 PM;24.48;7.126;27.390;7426.000;30.000
6/21/2022;3:33:08 PM;24.73;7.173;27.330;7411.000;30.000
6/21/2022;3:33:23 PM;24.98;7.154;27.350;7414.000;30.000
6/21/2022;3:33:38 PM;25.23;7.269;27.200;7424.000;30.000
6/21/2022;3:33:53 PM;25.48;7.178;27.320;7416.000;30.000
6/21/2022;3:34:08 PM;25.73;7.109;27.410;7417.000;30.000
6/21/2022;3:34:23 PM;25.98;7.202;27.290;7420.000;30.000
6/21/2022;3:34:38 PM;26.23;7.214;27.270;7406.000;30.000
6/21/2022;3:34:53 PM;26.48;7.299;27.160;7401.000;30.000
6/21/2022;3:35:08 PM;26.73;7.294;27.160;7384.000;30.000
6/21/2022;3:35:23 PM;26.98;7.262;27.200;7381.000;30.000
6/21/2022;3:35:38 PM;27.23;7.312;27.140;7372.000;30.000
6/21/2022;3:35:53 PM;27.48;7.214;27.270;7370.000;30.000
6/21/2022;3:36:08 PM;27.73;7.315;27.140;7362.000;30.000
6/21/2022;3:36:23 PM;27.98;7.370;27.060;7365.000;30.000
6/21/2022;3:36:38 PM;28.23;7.244;27.230;7362.000;30.000
6/21/2022;3:36:53 PM;28.48;7.404;27.020;7367.000;30.000
6/21/2022;3:37:08 PM;28.73;7.323;27.120;7364.000;30.000
6/21/2022;3:37:23 PM;28.98;7.282;27.180;7382.000;30.000
6/21/2022;3:37:38 PM;29.23;7.302;27.150;7355.000;30.000
6/21/2022;3:37:53 PM;29.48;7.279;27.180;7356.000;30.000
6/21/2022;3:38:08 PM;29.73;7.259;27.210;7366.000;30.000
6/21/2022;3:38:23 PM;29.98;7.280;27.180;7372.000;30.000
6/21/2022;3:38:38 PM;30.23;7.310;27.140;7359.000;30.000
6/21/2022;3:38:53 PM;30.48;7.368;27.060;7352.000;30.000
6/21/2022;3:39:08 PM;30.73;7.324;27.120;7330.000;30.000
6/21/2022;3:39:23 PM;30.98;7.296;27.160;7329.000;30.000
6/21/2022;3:39:38 PM;31.23;7.320;27.130;7328.000;30.000
6/21/2022;3:39:53 PM;31.48;7.381;27.050;7317.000;30.000
6/21/2022;3:40:08 PM;31.73;7.328;27.120;7335.000;30.000
6/21/2022;3:40:23 PM;31.98;7.385;27.040;7319.000;30.000
6/21/2022;3:40:38 PM;32.23;7.409;27.010;7321.000;30.000
6/21/2022;3:40:53 PM;32.48;7.339;27.100;7314.000;30.000
6/21/2022;3:41:08 PM;32.73;7.423;26.990;7317.000;30.000
6/21/2022;3:41:23 PM;32.98;7.386;27.040;7308.000;30.000
6/21/2022;3:41:38 PM;33.23;7.432;26.980;7313.000;30.000
6/21/2022;3:41:53 PM;33.48;7.413;27.010;7322.000;30.000
6/21/2022;3:42:08 PM;33.73;7.350;27.090;7314.000;30.000
6/21/2022;3:42:23 PM;33.98;7.389;27.040;7322.000;30.000
6/21/2022;3:42:38 PM;34.23;7.349;27.090;7312.000;30.000
6/21/2022;3:42:53 PM;34.48;7.309;27.140;7298.000;30.000
6/21/2022;3:43:08 PM;34.73;7.444;26.960;7292.000;30.000
6/21/2022;3:43:23 PM;34.98;7.456;26.950;7267.000;30.000
6/21/2022;3:43:38 PM;35.23;7.489;26.910;7266.000;30.000
6/21/2022;3:43:53 PM;35.48;7.520;26.870;7263.000;30.000
6/21/2022;3:44:08 PM;35.73;7.470;26.930;7274.000;30.000
6/21/2022;3:44:23 PM;35.98;7.525;26.860;7268.000;30.000
6/21/2022;3:44:38 PM;36.23;7.494;26.900;7265.000;30.000
6/21/2022;3:44:53 PM;36.48;7.437;26.970;7268.000;30.000
6/21/2022;3:45:08 PM;36.73;7.496;26.900;7265.000;30.000
6/21/2022;3:45:23 PM;36.98;7.489;26.910;7262.000;30.000
6/21/2022;3:45:38 PM;37.23;7.476;26.920;7259.000;30.000
6/21/2022;3:45:53 PM;37.48;7.515;26.870;7266.000;30.000
6/21/2022;3:46:08 PM;37.73;7.416;27.000;7267.000;30.000
6/21/2022;3:46:23 PM;37.98;7.570;26.800;7270.000;30.000
6/21/2022;3:46:38 PM;38.23;7.519;26.870;7258.000;30.000
6/21/2022;3:46:53 PM;38.48;7.519;26.870;7251.000;30.000
6/21/2022;3:47:08 PM;38.73;7.582;26.790;7236.000;30.000
6/21/2022;3:47:23 PM;38.98;7.506;26.880;7232.000;30.000
6/21/2022;3:47:38 PM;39.23;7.564;26.810;7232.000;30.000
6/21/2022;3:47:53 PM;39.48;7.606;26.760;7222.000;30.000
6/21/2022;3:48:08 PM;39.73;7.545;26.830;7230.000;30.000
6/21/2022;3:48:23 PM;39.98;7.627;26.730;7223.000;30.000
6/21/2022;3:48:38 PM;40.23;7.644;26.710;7233.000;30.000
6/21/2022;3:48:53 PM;40.48;7.591;26.780;7226.000;30.000
6/21/2022;3:49:08 PM;40.73;7.574;26.800;7226.000;30.000
6/21/2022;3:49:23 PM;40.98;7.600;26.760;7222.000;30.000
6/21/2022;3:49:38 PM;41.23;7.643;26.710;7215.000;30.000
6/21/2022;3:49:53 PM;41.48;7.620;26.740;7226.000;30.000
6/21/2022;3:50:08 PM;41.73;7.552;26.820;7229.000;30.000
6/21/2022;3:50:23 PM;41.98;7.631;26.720;7228.000;30.000
6/21/2022;3:50:38 PM;42.23;7.614;26.750;7218.000;30.000
6/21/2022;3:50:53 PM;42.48;7.643;26.710;7208.000;30.000
6/21/2022;3:51:08 PM;42.73;7.648;26.700;7200.000;30.000
6/21/2022;3:51:23 PM;42.98;7.753;26.570;7186.000;30.000
6/21/2022;3:51:38 PM;43.23;7.696;26.640;7184.000;30.000
6/21/2022;3:51:53 PM;43.48;7.715;26.620;7187.000;30.000
6/21/2022;3:52:08 PM;43.73;7.840;26.460;7167.000;30.000
6/21/2022;3:52:23 PM;43.98;7.746;26.580;7176.000;30.000
6/21/2022;3:52:38 PM;44.23;7.713;26.620;7191.000;30.000
6/21/2022;3:52:53 PM;44.48;7.741;26.590;7190.000;30.000
6/21/2022;3:53:08 PM;44.73;7.694;26.640;7176.000;30.000
6/21/2022;3:53:23 PM;44.98;7.720;26.610;7179.000;30.000
6/21/2022;3:53:38 PM;45.23;7.775;26.540;7189.000;30.000
6/21/2022;3:53:53 PM;45.48;7.728;26.600;7178.000;30.000
6/21/2022;3:54:08 PM;45.73;7.654;26.690;7187.000;30.000
6/21/2022;3:54:23 PM;45.98;7.815;26.490;7181.000;30.000
6/21/2022;3:54:38 PM;46.23;7.651;26.700;7178.000;30.000
6/21/2022;3:54:53 PM;46.48;7.725;26.610;7160.000;30.000
6/21/2022;3:55:08 PM;46.73;7.765;26.560;7153.000;30.000
6/21/2022;3:55:23 PM;46.98;7.801;26.510;7145.000;30.000
6/21/2022;3:55:38 PM;47.23;7.798;26.510;7141.000;30.000
6/21/2022;3:55:53 PM;47.48;7.759;26.560;7152.000;30.000
6/21/2022;3:56:08 PM;47.73;7.849;26.450;7141.000;30.000
6/21/2022;3:56:23 PM;47.98;7.847;26.450;7131.000;30.000
6/21/2022;3:56:38 PM;48.23;7.809;26.500;7126.000;30.000
6/21/2022;3:56:53 PM;48.48;7.835;26.470;7131.000;30.000
6/21/2022;3:57:08 PM;48.73;7.853;26.450;7132.000;30.000
6/21/2022;3:57:23 PM;48.98;7.759;26.560;7142.000;30.000
6/21/2022;3:57:38 PM;49.23;7.851;26.450;7141.000;30.000
6/21/2022;3:57:53 PM;49.48;7.865;26.430;7123.000;30.000
6/21/2022;3:58:08 PM;49.73;7.810;26.500;7141.000;30.000
6/21/2022;3:58:23 PM;49.98;7.762;26.560;7134.000;30.000
6/21/2022;3:58:38 PM;50.23;7.848;26.450;7143.000;30.000
6/21/2022;3:58:53 PM;50.48;7.763;26.560;7110.000;30.000
6/21/2022;3:59:08 PM;50.73;7.846;26.450;7106.000;30.000
6/21/2022;3:59:23 PM;50.98;7.854;26.440;7099.000;30.000
6/21/2022;3:59:38 PM;51.23;7.946;26.330;7104.000;30.000
6/21/2022;3:59:53 PM;51.48;7.824;26.480;7101.000;30.000
6/21/2022;4:00:08 PM;51.73;7.959;26.310;7091.000;30.000
6/21/2022;4:00:23 PM;51.98;7.883;26.410;7093.000;30.000
6/21/2022;4:00:38 PM;52.23;7.838;26.460;7091.000;30.000
6/21/2022;4:00:53 PM;52.48;7.893;26.400;7102.000;30.000
6/21/2022;4:01:08 PM;52.73;7.907;26.380;7094.000;30.000
