6/23/2022/9:53 PM SW ver:OXY10v3_33
Header Ch-6
Description: 
IDENTIFICATION
PHIboard number   : v1230824
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 06

PARAMETERS
Signal LED current: 100
Ref LED current   : 059
Ref LED amplitude : 90546
Frequency         : 006
Sending interval  : 0001
Averaging         : 9
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 52.87 at 024.7°C amp 008100
100.00%a.s.phase 2: 27.78 at 024.7°C amp 004000
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;9:53:06 PM;0.00;6.789;27.310;3738.000;30.000
6/23/2022;9:53:11 PM;0.09;6.765;27.350;3725.000;30.000
6/23/2022;9:53:26 PM;0.34;6.841;27.230;3726.000;30.000
6/23/2022;9:53:41 PM;0.59;6.880;27.170;3726.000;30.000
6/23/2022;9:53:56 PM;0.84;6.909;27.130;3726.000;30.000
6/23/2022;9:54:11 PM;1.09;6.915;27.120;3717.000;30.000
6/23/2022;9:54:26 PM;1.34;6.861;27.200;3724.000;30.000
6/23/2022;9:54:41 PM;1.59;6.919;27.110;3727.000;30.000
6/23/2022;9:54:56 PM;1.84;6.924;27.110;3725.000;30.000
6/23/2022;9:55:11 PM;2.09;6.896;27.150;3717.000;30.000
6/23/2022;9:55:26 PM;2.34;6.872;27.180;3718.000;30.000
6/23/2022;9:55:41 PM;2.59;6.885;27.160;3723.000;30.000
6/23/2022;9:55:56 PM;2.84;6.901;27.140;3726.000;30.000
6/23/2022;9:56:11 PM;3.09;6.833;27.240;3715.000;30.000
6/23/2022;9:56:26 PM;3.34;6.823;27.260;3725.000;30.000
6/23/2022;9:56:41 PM;3.59;6.908;27.130;3720.000;30.000
6/23/2022;9:56:56 PM;3.84;6.875;27.180;3718.000;30.000
6/23/2022;9:57:11 PM;4.09;6.880;27.170;3717.000;30.000
6/23/2022;9:57:26 PM;4.34;6.899;27.140;3721.000;30.000
6/23/2022;9:57:41 PM;4.59;6.948;27.070;3713.000;30.000
6/23/2022;9:57:56 PM;4.84;6.894;27.150;3721.000;30.000
6/23/2022;9:58:11 PM;5.09;6.920;27.110;3718.000;30.000
6/23/2022;9:58:26 PM;5.34;7.106;26.830;3684.000;30.000
6/23/2022;9:58:41 PM;5.59;6.994;27.000;3679.000;30.000
6/23/2022;9:58:56 PM;5.84;7.144;26.780;3672.000;30.000
6/23/2022;9:59:11 PM;6.09;7.059;26.900;3666.000;30.000
6/23/2022;9:59:26 PM;6.34;7.141;26.780;3675.000;30.000
6/23/2022;9:59:41 PM;6.59;7.035;26.940;3669.000;30.000
6/23/2022;9:59:56 PM;6.84;7.113;26.830;3682.000;30.000
6/23/2022;10:00:11 PM;7.09;7.050;26.920;3671.000;30.000
6/23/2022;10:00:26 PM;7.34;6.909;27.130;3694.000;30.000
6/23/2022;10:00:41 PM;7.59;6.979;27.020;3711.000;30.000
6/23/2022;10:00:56 PM;7.84;6.814;27.270;3724.000;30.000
6/23/2022;10:01:11 PM;8.09;6.852;27.210;3718.000;30.000
6/23/2022;10:01:26 PM;8.34;6.773;27.330;3721.000;30.000
6/23/2022;10:01:41 PM;8.59;6.805;27.290;3736.000;30.000
6/23/2022;10:01:56 PM;8.84;6.833;27.240;3717.000;30.000
6/23/2022;10:02:11 PM;9.09;6.888;27.160;3731.000;30.000
6/23/2022;10:02:26 PM;9.34;6.906;27.130;3727.000;30.000
6/23/2022;10:02:41 PM;9.59;6.718;27.420;3728.000;30.000
6/23/2022;10:02:56 PM;9.84;6.850;27.220;3739.000;30.000
6/23/2022;10:03:11 PM;10.09;6.857;27.210;3724.000;30.000
6/23/2022;10:03:26 PM;10.34;6.870;27.190;3729.000;30.000
6/23/2022;10:03:41 PM;10.59;6.749;27.370;3733.000;30.000
6/23/2022;10:03:56 PM;10.84;6.898;27.140;3719.000;30.000
6/23/2022;10:04:11 PM;11.09;6.875;27.180;3721.000;30.000
6/23/2022;10:04:26 PM;11.34;6.896;27.150;3714.000;30.000
6/23/2022;10:04:41 PM;11.59;6.857;27.210;3726.000;30.000
6/23/2022;10:04:56 PM;11.84;6.886;27.160;3721.000;30.000
6/23/2022;10:05:11 PM;12.09;6.925;27.100;3726.000;30.000
6/23/2022;10:05:26 PM;12.34;6.839;27.230;3721.000;30.000
6/23/2022;10:05:41 PM;12.59;6.865;27.190;3733.000;30.000
6/23/2022;10:05:56 PM;12.84;6.830;27.250;3732.000;30.000
6/23/2022;10:06:11 PM;13.09;6.880;27.170;3731.000;30.000
6/23/2022;10:06:26 PM;13.34;6.915;27.120;3727.000;30.000
6/23/2022;10:06:41 PM;13.59;6.829;27.250;3721.000;30.000
6/23/2022;10:06:56 PM;13.84;6.833;27.240;3722.000;30.000
6/23/2022;10:07:11 PM;14.09;6.835;27.240;3738.000;30.000
6/23/2022;10:07:26 PM;14.34;6.768;27.340;3732.000;30.000
6/23/2022;10:07:41 PM;14.59;7.006;26.980;3706.000;30.000
6/23/2022;10:07:56 PM;14.84;7.030;26.950;3676.000;30.000
6/23/2022;10:08:11 PM;15.10;7.142;26.780;3662.000;30.000
6/23/2022;10:08:26 PM;15.34;7.147;26.780;3657.000;30.000
6/23/2022;10:08:41 PM;15.59;7.170;26.740;3661.000;30.000
6/23/2022;10:08:56 PM;15.84;7.080;26.870;3666.000;30.000
6/23/2022;10:09:11 PM;16.09;7.049;26.920;3660.000;30.000
6/23/2022;10:09:26 PM;16.34;7.118;26.820;3671.000;30.000
6/23/2022;10:09:41 PM;16.59;7.061;26.900;3677.000;30.000
6/23/2022;10:09:56 PM;16.84;6.880;27.170;3691.000;30.000
6/23/2022;10:10:11 PM;17.09;6.959;27.050;3699.000;30.000
6/23/2022;10:10:26 PM;17.35;6.806;27.280;3716.000;30.000
6/23/2022;10:10:41 PM;17.59;6.924;27.110;3706.000;30.000
6/23/2022;10:10:56 PM;17.84;7.017;26.970;3702.000;30.000
6/23/2022;10:11:11 PM;18.09;6.977;27.030;3701.000;30.000
6/23/2022;10:11:26 PM;18.34;6.902;27.140;3687.000;30.000
6/23/2022;10:11:41 PM;18.59;6.963;27.050;3683.000;30.000
6/23/2022;10:11:56 PM;18.84;7.066;26.890;3690.000;30.000
6/23/2022;10:12:11 PM;19.09;6.987;27.010;3680.000;30.000
6/23/2022;10:12:26 PM;19.34;6.991;27.000;3680.000;30.000
6/23/2022;10:12:41 PM;19.59;6.887;27.160;3686.000;30.000
6/23/2022;10:12:56 PM;19.84;7.012;26.970;3680.000;30.000
6/23/2022;10:13:11 PM;20.09;7.053;26.910;3681.000;30.000
6/23/2022;10:13:26 PM;20.34;7.124;26.810;3689.000;30.000
6/23/2022;10:13:41 PM;20.59;7.102;26.840;3677.000;30.000
