6/22/2022/11:17 AM SW ver:OXY10v3_33
Header Ch-6
Description: 
IDENTIFICATION
PHIboard number   : v1230824
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 06

PARAMETERS
Signal LED current: 100
Ref LED current   : 059
Ref LED amplitude : 90862
Frequency         : 006
Sending interval  : 0001
Averaging         : 9
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 49.74 at 024.7°C amp 007800
100.00%a.s.phase 2: 27.91 at 024.7°C amp 004100
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0979

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 979
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/22/2022;11:17:05 AM;0.00;6.769;27.320;3886.000;30.000
6/22/2022;11:17:13 AM;0.13;6.883;27.160;3875.000;30.000
6/22/2022;11:17:27 AM;0.37;6.851;27.200;3884.000;30.000
6/22/2022;11:17:42 AM;0.62;6.940;27.070;3869.000;30.000
6/22/2022;11:17:57 AM;0.87;6.770;27.320;3881.000;30.000
6/22/2022;11:18:12 AM;1.12;6.833;27.230;3871.000;30.000
6/22/2022;11:18:27 AM;1.37;6.993;27.000;3862.000;30.000
6/22/2022;11:18:42 AM;1.62;6.808;27.270;3862.000;30.000
6/22/2022;11:18:57 AM;1.87;6.959;27.050;3863.000;30.000
6/22/2022;11:19:12 AM;2.12;6.780;27.310;3863.000;30.000
6/22/2022;11:19:27 AM;2.37;6.867;27.180;3870.000;30.000
6/22/2022;11:19:42 AM;2.62;6.913;27.110;3846.000;30.000
6/22/2022;11:19:57 AM;2.87;6.943;27.070;3857.000;30.000
6/22/2022;11:20:12 AM;3.12;6.861;27.190;3849.000;30.000
6/22/2022;11:20:27 AM;3.38;6.936;27.080;3844.000;30.000
6/22/2022;11:20:42 AM;3.63;6.884;27.150;3838.000;30.000
6/22/2022;11:20:57 AM;3.87;6.830;27.230;3845.000;30.000
6/22/2022;11:21:12 AM;4.12;6.927;27.090;3837.000;30.000
6/22/2022;11:21:27 AM;4.38;6.821;27.250;3844.000;30.000
6/22/2022;11:21:42 AM;4.62;6.808;27.270;3839.000;30.000
6/22/2022;11:21:57 AM;4.87;6.857;27.190;3838.000;30.000
6/22/2022;11:22:12 AM;5.12;6.793;27.290;3829.000;30.000
6/22/2022;11:22:27 AM;5.37;6.917;27.110;3830.000;30.000
6/22/2022;11:22:42 AM;5.63;6.906;27.120;3835.000;30.000
