6/22/2022/11:17 AM SW ver:OXY10v3_33
Header Ch-10
Description: 
IDENTIFICATION
PHIboard number   : v1230828
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 10

PARAMETERS
Signal LED current: 100
Ref LED current   : 070
Ref LED amplitude : 95759
Frequency         : 006
Sending interval  : 0001
Averaging         : 9
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 48.08 at 024.7°C amp 008100
100.00%a.s.phase 2: 27.44 at 024.7°C amp 004300
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0979

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 979
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/22/2022;11:17:08 AM;0.00;6.590;27.050;4202.000;30.000
6/22/2022;11:17:16 AM;0.13;6.534;27.130;4195.000;30.000
6/22/2022;11:17:30 AM;0.37;6.591;27.050;4195.000;30.000
6/22/2022;11:17:46 AM;0.62;6.660;26.950;4200.000;30.000
6/22/2022;11:18:01 AM;0.87;6.586;27.050;4183.000;30.000
6/22/2022;11:18:16 AM;1.12;6.548;27.110;4194.000;30.000
6/22/2022;11:18:31 AM;1.37;6.577;27.070;4187.000;30.000
6/22/2022;11:18:46 AM;1.62;6.685;26.910;4179.000;30.000
6/22/2022;11:19:01 AM;1.87;6.614;27.010;4179.000;30.000
6/22/2022;11:19:16 AM;2.12;6.641;26.970;4178.000;30.000
6/22/2022;11:19:31 AM;2.38;6.591;27.050;4183.000;30.000
6/22/2022;11:19:46 AM;2.63;6.574;27.070;4176.000;30.000
6/22/2022;11:20:01 AM;2.88;6.613;27.010;4185.000;30.000
6/22/2022;11:20:16 AM;3.13;6.617;27.010;4168.000;30.000
6/22/2022;11:20:31 AM;3.38;6.610;27.020;4168.000;30.000
6/22/2022;11:20:46 AM;3.63;6.602;27.030;4172.000;30.000
6/22/2022;11:21:01 AM;3.88;6.613;27.010;4163.000;30.000
6/22/2022;11:21:16 AM;4.13;6.587;27.050;4173.000;30.000
6/22/2022;11:21:31 AM;4.38;6.577;27.070;4171.000;30.000
6/22/2022;11:21:46 AM;4.62;6.556;27.100;4164.000;30.000
6/22/2022;11:22:01 AM;4.87;6.582;27.060;4160.000;30.000
6/22/2022;11:22:16 AM;5.12;6.612;27.020;4160.000;30.000
6/22/2022;11:22:31 AM;5.38;6.556;27.100;4157.000;30.000
6/22/2022;11:22:46 AM;5.63;6.633;26.990;4155.000;30.000
6/22/2022;11:23:01 AM;5.87;6.510;27.170;4153.000;30.000
6/22/2022;11:23:16 AM;6.12;6.674;26.920;4163.000;30.000
6/22/2022;11:23:31 AM;6.38;6.622;27.000;4159.000;30.000
6/22/2022;11:23:46 AM;6.62;6.671;26.930;4152.000;30.000
6/22/2022;11:24:01 AM;6.88;6.588;27.050;4143.000;30.000
6/22/2022;11:24:16 AM;7.13;6.597;27.040;4146.000;30.000
6/22/2022;11:24:31 AM;7.37;6.593;27.040;4140.000;30.000
6/22/2022;11:24:46 AM;7.62;6.569;27.080;4155.000;30.000
6/22/2022;11:25:01 AM;7.87;6.536;27.130;4138.000;30.000
6/22/2022;11:25:16 AM;8.13;6.548;27.110;4149.000;30.000
6/22/2022;11:25:31 AM;8.38;6.588;27.050;4134.000;30.000
6/22/2022;11:25:46 AM;8.63;6.571;27.080;4139.000;30.000
6/22/2022;11:26:01 AM;8.87;6.631;26.990;4134.000;30.000
6/22/2022;11:26:16 AM;9.12;6.641;26.970;4144.000;30.000
6/22/2022;11:26:31 AM;9.37;6.591;27.050;4131.000;30.000
6/22/2022;11:26:46 AM;9.62;6.602;27.030;4130.000;30.000
6/22/2022;11:27:01 AM;9.88;6.612;27.020;4144.000;30.000
6/22/2022;11:27:16 AM;10.13;6.620;27.000;4134.000;30.000
6/22/2022;11:27:31 AM;10.38;6.624;27.000;4139.000;30.000
6/22/2022;11:27:46 AM;10.63;6.650;26.960;4125.000;30.000
6/22/2022;11:28:01 AM;10.88;6.618;27.010;4136.000;30.000
6/22/2022;11:28:16 AM;11.13;6.625;27.000;4144.000;30.000
6/22/2022;11:28:31 AM;11.37;6.556;27.100;4125.000;30.000
6/22/2022;11:28:46 AM;11.63;6.593;27.040;4138.000;30.000
6/22/2022;11:29:01 AM;11.88;6.541;27.120;4128.000;30.000
6/22/2022;11:29:16 AM;12.13;6.644;26.970;4109.000;30.000
6/22/2022;11:29:31 AM;12.38;6.662;26.940;4100.000;30.000
6/22/2022;11:29:46 AM;12.63;6.720;26.860;4087.000;30.000
6/22/2022;11:30:01 AM;12.88;6.810;26.730;4067.000;30.000
6/22/2022;11:30:16 AM;13.13;6.866;26.650;4071.000;30.000
6/22/2022;11:30:31 AM;13.38;6.869;26.640;4071.000;30.000
6/22/2022;11:30:46 AM;13.63;6.771;26.780;4074.000;30.000
6/22/2022;11:31:01 AM;13.88;6.748;26.820;4075.000;30.000
6/22/2022;11:31:16 AM;14.13;6.684;26.910;4090.000;30.000
6/22/2022;11:31:31 AM;14.38;6.719;26.860;4102.000;30.000
