6/22/2022/11:17 AM SW ver:OXY10v3_33
Header Ch-5
Description: 
IDENTIFICATION
PHIboard number   : v1230823
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 100
Ref LED current   : 067
Ref LED amplitude : 98208
Frequency         : 006
Sending interval  : 0001
Averaging         : 6
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 46.57 at 024.7°C amp 012100
100.00%a.s.phase 2: 27.51 at 024.7°C amp 006600
Date   (ddmmyy)   : 121117
Pressure (mBar)   : 0979

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 979
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
Recalibration
6/22/2022;11:17:04 AM;0.00;6.487;27.130;6074.000;30.000
6/22/2022;11:17:12 AM;0.14;6.474;27.150;6072.000;30.000
6/22/2022;11:17:26 AM;0.37;6.444;27.200;6067.000;30.000
6/22/2022;11:17:41 AM;0.62;6.468;27.160;6059.000;30.000
6/22/2022;11:17:56 AM;0.87;6.507;27.100;6072.000;30.000
6/22/2022;11:18:11 AM;1.12;6.486;27.140;6060.000;30.000
6/22/2022;11:18:26 AM;1.37;6.537;27.060;6065.000;30.000
6/22/2022;11:18:41 AM;1.62;6.424;27.230;6056.000;30.000
6/22/2022;11:18:56 AM;1.87;6.449;27.190;6055.000;30.000
6/22/2022;11:19:11 AM;2.12;6.470;27.160;6058.000;30.000
6/22/2022;11:19:27 AM;2.38;6.482;27.140;6071.000;30.000
6/22/2022;11:19:42 AM;2.62;6.510;27.100;6070.000;30.000
6/22/2022;11:19:56 AM;2.87;6.521;27.090;6055.000;30.000
6/22/2022;11:20:12 AM;3.13;6.461;27.170;6051.000;30.000
6/22/2022;11:20:27 AM;3.38;6.425;27.230;6050.000;30.000
6/22/2022;11:20:42 AM;3.63;6.540;27.060;6046.000;30.000
6/22/2022;11:20:57 AM;3.87;6.486;27.140;6036.000;30.000
6/22/2022;11:21:12 AM;4.13;6.512;27.100;6038.000;30.000
6/22/2022;11:21:27 AM;4.38;6.405;27.260;6045.000;30.000
6/22/2022;11:21:41 AM;4.62;6.489;27.130;6040.000;30.000
6/22/2022;11:21:56 AM;4.87;6.367;27.310;6052.000;30.000
6/22/2022;11:22:11 AM;5.12;6.490;27.130;6052.000;30.000
6/22/2022;11:22:26 AM;5.37;6.389;27.280;6057.000;30.000
6/22/2022;11:22:42 AM;5.63;6.488;27.130;6051.000;30.000
6/22/2022;11:22:56 AM;5.87;6.517;27.090;6049.000;30.000
6/22/2022;11:23:12 AM;6.12;6.461;27.170;6043.000;30.000
6/22/2022;11:23:27 AM;6.38;6.414;27.240;6038.000;30.000
6/22/2022;11:23:41 AM;6.62;6.454;27.180;6027.000;30.000
6/22/2022;11:23:57 AM;6.87;6.458;27.180;6036.000;30.000
6/22/2022;11:24:12 AM;7.12;6.523;27.080;6033.000;30.000
6/22/2022;11:24:26 AM;7.37;6.475;27.150;6030.000;30.000
6/22/2022;11:24:41 AM;7.62;6.456;27.180;6038.000;30.000
6/22/2022;11:24:56 AM;7.87;6.469;27.160;6036.000;30.000
6/22/2022;11:25:12 AM;8.13;6.408;27.250;6023.000;30.000
6/22/2022;11:25:27 AM;8.38;6.462;27.170;6017.000;30.000
6/22/2022;11:25:42 AM;8.63;6.475;27.150;6006.000;30.000
6/22/2022;11:25:56 AM;8.87;6.515;27.090;6030.000;30.000
6/22/2022;11:26:11 AM;9.12;6.521;27.090;6014.000;30.000
6/22/2022;11:26:26 AM;9.37;6.567;27.020;6023.000;30.000
6/22/2022;11:26:41 AM;9.62;6.485;27.140;6023.000;30.000
6/22/2022;11:26:57 AM;9.88;6.545;27.050;6017.000;30.000
6/22/2022;11:27:12 AM;10.12;6.455;27.180;6024.000;30.000
6/22/2022;11:27:27 AM;10.37;6.451;27.190;6004.000;30.000
6/22/2022;11:27:42 AM;10.62;6.468;27.160;6020.000;30.000
6/22/2022;11:27:57 AM;10.87;6.502;27.110;6002.000;30.000
6/22/2022;11:28:12 AM;11.13;6.505;27.110;6014.000;30.000
6/22/2022;11:28:26 AM;11.37;6.481;27.140;6019.000;30.000
6/22/2022;11:28:41 AM;11.62;6.417;27.240;6017.000;30.000
6/22/2022;11:28:57 AM;11.87;6.467;27.160;6002.000;30.000
6/22/2022;11:29:12 AM;12.13;6.572;27.010;5985.000;30.000
6/22/2022;11:29:27 AM;12.37;6.639;26.920;5951.000;30.000
6/22/2022;11:29:42 AM;12.63;6.631;26.930;5926.000;30.000
6/22/2022;11:29:56 AM;12.87;6.802;26.680;5936.000;30.000
6/22/2022;11:30:12 AM;13.13;6.714;26.810;5919.000;30.000
6/22/2022;11:30:27 AM;13.38;6.708;26.820;5928.000;30.000
6/22/2022;11:30:41 AM;13.62;6.706;26.820;5924.000;30.000
6/22/2022;11:30:57 AM;13.88;6.668;26.870;5937.000;30.000
6/22/2022;11:31:12 AM;14.12;6.624;26.940;5951.000;30.000
6/22/2022;11:31:26 AM;14.37;6.688;26.840;5975.000;30.000
6/22/2022;11:31:42 AM;14.63;6.552;27.040;5963.000;30.000
6/22/2022;11:31:56 AM;14.87;6.566;27.020;5997.000;30.000
6/22/2022;11:32:12 AM;15.13;6.491;27.130;5988.000;30.000
6/22/2022;11:32:27 AM;15.38;6.521;27.080;5984.000;30.000
6/22/2022;11:32:42 AM;15.63;6.507;27.110;5990.000;30.000
6/22/2022;11:32:56 AM;15.87;6.494;27.120;5998.000;30.000
6/22/2022;11:33:11 AM;16.12;6.596;26.980;5997.000;30.000
6/22/2022;11:33:26 AM;16.37;6.479;27.150;5965.000;30.000
6/22/2022;11:33:41 AM;16.62;6.534;27.070;5975.000;30.000
6/22/2022;11:33:57 AM;16.87;6.556;27.030;5974.000;30.000
6/22/2022;11:34:12 AM;17.13;6.526;27.080;5969.000;30.000
6/22/2022;11:34:27 AM;17.38;6.580;27.000;5966.000;30.000
6/22/2022;11:34:42 AM;17.63;6.492;27.130;5971.000;30.000
6/22/2022;11:34:56 AM;17.87;6.643;26.910;5953.000;30.000
6/22/2022;11:35:12 AM;18.12;6.619;26.940;5969.000;30.000
6/22/2022;11:35:27 AM;18.37;6.488;27.130;5959.000;30.000
6/22/2022;11:35:42 AM;18.62;6.571;27.010;5966.000;30.000
6/22/2022;11:35:57 AM;18.87;6.609;26.960;5957.000;30.000
6/22/2022;11:36:12 AM;19.12;6.652;26.900;5961.000;30.000
6/22/2022;11:36:26 AM;19.37;6.583;26.990;5961.000;30.000
6/22/2022;11:36:41 AM;19.62;6.631;26.930;5954.000;30.000
6/22/2022;11:36:57 AM;19.88;6.567;27.020;5953.000;30.000
6/22/2022;11:37:11 AM;20.12;6.625;26.930;5944.000;30.000
6/22/2022;11:37:27 AM;20.38;6.567;27.020;5932.000;30.000
