"Plot Title: Thermal block test"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9711153, SEN S/N: 9711153)","Temp, °C (LGR S/N: 9711153, SEN S/N: 9711153)","Coupler Detached (LGR S/N: 9711153)","Coupler Attached (LGR S/N: 9711153)","Host Connected (LGR S/N: 9711153)","Stopped (LGR S/N: 9711153)","End Of File (LGR S/N: 9711153)"
521,06/21/22 05:09:37 PM,31.868,33.209,,,,,
522,06/21/22 05:10:37 PM,28.171,29.015,,,,,
523,06/21/22 05:11:37 PM,26.720,27.186,,,,,
524,06/21/22 05:12:37 PM,26.036,26.329,,,,,
525,06/21/22 05:13:37 PM,25.695,25.866,,,,,
526,06/21/22 05:14:37 PM,25.550,25.598,,,,,
527,06/21/22 05:15:37 PM,25.453,25.453,,,,,
528,06/21/22 05:16:37 PM,25.404,25.380,,,,,
529,06/21/22 05:17:37 PM,25.355,25.331,,,,,
530,06/21/22 05:18:37 PM,25.331,25.307,,,,,
531,06/21/22 05:19:37 PM,25.307,25.258,,,,,
532,06/21/22 05:20:37 PM,25.355,25.210,,,,,
533,06/21/22 05:21:37 PM,25.331,25.210,,,,,
534,06/21/22 05:22:37 PM,25.307,25.186,,,,,
535,06/21/22 05:23:37 PM,25.258,25.162,,,,,
536,06/21/22 05:24:37 PM,25.234,25.113,,,,,
537,06/21/22 05:25:37 PM,25.210,25.089,,,,,
538,06/21/22 05:26:37 PM,25.162,25.162,,,,,
539,06/21/22 05:27:37 PM,25.137,25.113,,,,,
540,06/21/22 05:28:37 PM,25.089,25.065,,,,,
541,06/21/22 05:29:37 PM,25.065,25.016,,,,,
542,06/21/22 05:30:37 PM,25.016,24.968,,,,,
543,06/21/22 05:31:37 PM,24.968,24.919,,,,,
544,06/21/22 05:32:37 PM,24.919,24.895,,,,,
545,06/21/22 05:33:37 PM,24.871,24.847,,,,,
546,06/21/22 05:34:37 PM,24.847,24.823,,,,,
547,06/21/22 05:35:37 PM,24.798,24.774,,,,,
548,06/21/22 05:36:37 PM,24.774,24.726,,,,,
549,06/21/22 05:37:37 PM,24.726,24.702,,,,,
550,06/21/22 05:38:37 PM,24.702,24.677,,,,,
551,06/21/22 05:39:37 PM,24.677,24.629,,,,,
552,06/21/22 05:40:37 PM,24.653,24.629,,,,,
553,06/21/22 05:41:37 PM,24.629,24.629,,,,,
554,06/21/22 05:42:37 PM,24.629,24.629,,,,,
555,06/21/22 05:43:37 PM,24.581,24.581,,,,,
556,06/21/22 05:44:37 PM,24.557,24.532,,,,,
557,06/21/22 05:45:37 PM,24.532,24.508,,,,,
558,06/21/22 05:46:37 PM,24.508,24.532,,,,,
559,06/21/22 05:47:37 PM,24.532,24.557,,,,,
560,06/21/22 05:48:37 PM,24.508,24.508,,,,,
561,06/21/22 05:49:37 PM,24.460,24.484,,,,,
562,06/21/22 05:50:37 PM,24.436,24.436,,,,,
563,06/21/22 05:51:37 PM,24.436,24.436,,,,,
564,06/21/22 05:52:37 PM,24.436,24.484,,,,,
565,06/21/22 05:53:37 PM,24.412,24.460,,,,,
566,06/21/22 05:54:37 PM,24.388,24.436,,,,,
567,06/21/22 05:55:37 PM,24.363,24.388,,,,,
568,06/21/22 05:56:37 PM,24.363,24.412,,,,,
569,06/21/22 05:57:37 PM,24.388,24.484,,,,,
570,06/21/22 05:58:37 PM,24.363,24.412,,,,,
571,06/21/22 05:59:37 PM,24.339,24.363,,,,,
572,06/21/22 06:00:37 PM,24.339,24.581,,,,,
573,06/21/22 06:01:37 PM,24.339,24.653,,,,,
574,06/21/22 06:02:37 PM,24.315,24.508,,,,,
575,06/21/22 06:03:37 PM,24.267,24.436,,,,,
576,06/21/22 06:04:37 PM,24.243,24.339,,,,,
577,06/21/22 06:05:37 PM,24.243,24.291,,,,,
578,06/21/22 06:06:37 PM,24.219,24.267,,,,,
579,06/21/22 06:07:37 PM,24.219,24.219,,,,,
580,06/21/22 06:08:37 PM,24.195,24.219,,,,,
581,06/21/22 06:09:37 PM,24.195,24.219,,,,,
582,06/21/22 06:10:37 PM,24.171,24.195,,,,,
583,06/21/22 06:11:37 PM,24.171,24.195,,,,,
584,06/21/22 06:12:37 PM,24.171,24.195,,,,,
585,06/21/22 06:13:37 PM,24.171,24.171,,,,,
586,06/21/22 06:14:37 PM,24.146,24.146,,,,,
587,06/21/22 06:15:37 PM,24.146,24.146,,,,,
588,06/21/22 06:16:37 PM,24.122,24.122,,,,,
589,06/21/22 06:17:37 PM,24.122,24.098,,,,,
590,06/21/22 06:18:37 PM,26.940,26.842,,,,,
591,06/21/22 06:19:37 PM,24.291,25.550,,,,,
592,06/21/22 06:20:37 PM,24.291,25.695,,,,,
593,06/21/22 06:21:37 PM,25.258,26.549,,,,,
594,06/21/22 06:22:37 PM,26.524,27.358,,,,,
595,06/21/22 06:23:37 PM,28.295,28.642,,,,,
596,06/21/22 06:24:37 PM,28.841,28.990,,,,,
597,06/21/22 06:25:37 PM,29.215,29.240,,,,,
598,06/21/22 06:26:37 PM,29.365,29.340,,,,,
599,06/21/22 06:27:37 PM,29.389,29.340,,,,,
600,06/21/22 06:28:37 PM,29.640,29.565,,,,,
601,06/21/22 06:28:43 PM,,,,Logged,,,
602,06/21/22 06:28:55 PM,,,,,Logged,,
603,06/21/22 06:29:37 PM,29.715,29.640,,,,,
604,06/21/22 06:29:42 PM,,,Logged,,,,
605,06/21/22 06:30:37 PM,29.690,29.590,,,,,
606,06/21/22 06:31:37 PM,29.690,29.615,,,,,
607,06/21/22 06:32:37 PM,29.840,29.740,,,,,
608,06/21/22 06:33:37 PM,32.201,32.098,,,,,
609,06/21/22 06:34:37 PM,30.672,30.596,,,,,
610,06/21/22 06:35:37 PM,30.091,30.041,,,,,
611,06/21/22 06:36:37 PM,30.142,30.091,,,,,
612,06/21/22 06:37:37 PM,31.281,31.255,,,,,
613,06/21/22 06:38:37 PM,31.459,31.408,,,,,
614,06/21/22 06:39:37 PM,31.433,31.433,,,,,
615,06/21/22 06:40:37 PM,31.382,31.433,,,,,
616,06/21/22 06:41:37 PM,32.124,32.227,,,,,
617,06/21/22 06:42:37 PM,32.253,32.355,,,,,
618,06/21/22 06:43:37 PM,32.278,32.381,,,,,
619,06/21/22 06:44:37 PM,32.253,32.330,,,,,
620,06/21/22 06:45:37 PM,33.001,33.105,,,,,
621,06/21/22 06:46:37 PM,33.053,33.183,,,,,
622,06/21/22 06:47:37 PM,33.105,33.235,,,,,
623,06/21/22 06:48:37 PM,33.157,33.287,,,,,
624,06/21/22 06:49:37 PM,33.940,34.071,,,,,
625,06/21/22 06:50:37 PM,34.045,34.150,,,,,
626,06/21/22 06:51:37 PM,34.045,34.176,,,,,
627,06/21/22 06:52:37 PM,34.071,34.202,,,,,
628,06/21/22 06:53:37 PM,34.863,35.022,,,,,
629,06/21/22 06:54:37 PM,34.942,35.102,,,,,
630,06/21/22 06:55:37 PM,34.969,35.102,,,,,
631,06/21/22 06:56:37 PM,35.022,35.128,,,,,
632,06/21/22 06:57:37 PM,35.716,35.877,,,,,
633,06/21/22 06:58:37 PM,35.797,35.985,,,,,
634,06/21/22 06:59:37 PM,35.797,36.012,,,,,
635,06/21/22 07:00:37 PM,35.850,36.039,,,,,
636,06/21/22 07:01:37 PM,36.633,36.851,,,,,
637,06/21/22 07:02:37 PM,36.796,36.987,,,,,
638,06/21/22 07:03:37 PM,36.796,36.960,,,,,
639,06/21/22 07:04:37 PM,36.824,36.987,,,,,
640,06/21/22 07:05:37 PM,37.563,37.755,,,,,
641,06/21/22 07:06:37 PM,37.673,37.838,,,,,
642,06/21/22 07:07:37 PM,37.700,37.866,,,,,
643,06/21/22 07:08:37 PM,37.811,37.921,,,,,
644,06/21/22 07:09:37 PM,38.560,38.672,,,,,
645,06/21/22 07:10:37 PM,38.588,38.728,,,,,
646,06/21/22 07:11:37 PM,38.588,38.728,,,,,
647,06/21/22 07:12:37 PM,38.644,38.756,,,,,
648,06/21/22 07:13:37 PM,39.488,39.573,,,,,
649,06/21/22 07:14:37 PM,39.573,39.715,,,,,
650,06/21/22 07:15:37 PM,39.573,39.686,,,,,
651,06/21/22 07:16:37 PM,39.630,39.715,,,,,
652,06/21/22 07:17:37 PM,40.458,40.573,,,,,
653,06/21/22 07:18:37 PM,40.631,40.688,,,,,
654,06/21/22 07:19:37 PM,40.660,40.746,,,,,
655,06/21/22 07:20:37 PM,40.717,40.746,,,,,
656,06/21/22 07:21:37 PM,41.473,41.531,,,,,
657,06/21/22 07:22:37 PM,41.560,41.590,,,,,
658,06/21/22 07:23:37 PM,41.590,41.590,,,,,
659,06/21/22 07:24:37 PM,41.619,41.619,,,,,
660,06/21/22 07:25:37 PM,42.416,42.445,,,,,
661,06/21/22 07:26:37 PM,42.445,42.535,,,,,
662,06/21/22 07:27:37 PM,42.475,42.564,,,,,
663,06/21/22 07:28:37 PM,42.535,42.535,,,,,
664,06/21/22 07:29:37 PM,43.284,43.314,,,,,
665,06/21/22 07:30:37 PM,43.314,43.404,,,,,
666,06/21/22 07:31:37 PM,43.314,43.465,,,,,
667,06/21/22 07:32:37 PM,43.344,43.495,,,,,
668,06/21/22 07:33:37 PM,44.135,44.319,,,,,
669,06/21/22 07:34:37 PM,44.196,44.349,,,,,
670,06/21/22 07:35:37 PM,44.257,44.319,,,,,
671,06/21/22 07:36:37 PM,44.349,44.380,,,,,
672,06/21/22 07:37:37 PM,45.061,45.092,,,,,
673,06/21/22 07:38:37 PM,45.123,45.186,,,,,
674,06/21/22 07:39:37 PM,45.186,45.248,,,,,
675,06/21/22 07:40:37 PM,45.186,45.311,,,,,
676,06/21/22 07:41:37 PM,45.940,46.099,,,,,
677,06/21/22 07:42:37 PM,46.003,46.162,,,,,
678,06/21/22 07:43:37 PM,46.067,46.194,,,,,
679,06/21/22 07:44:37 PM,46.003,46.226,,,,,
680,06/21/22 07:45:37 PM,46.770,47.028,,,,,
681,06/21/22 07:46:37 PM,46.834,47.125,,,,,
682,06/21/22 07:47:37 PM,46.770,47.092,,,,,
683,06/21/22 07:48:37 PM,46.770,47.190,,,,,
684,06/21/22 07:49:37 PM,47.450,47.941,,,,,
685,06/21/22 07:50:37 PM,47.613,48.007,,,,,
686,06/21/22 07:51:37 PM,47.646,48.040,,,,,
687,06/21/22 07:52:37 PM,47.711,48.073,,,,,
688,06/21/22 07:53:37 PM,48.504,48.838,,,,,
689,06/21/22 07:54:37 PM,48.604,48.938,,,,,
690,06/21/22 07:55:37 PM,48.604,48.972,,,,,
691,06/21/22 07:56:37 PM,48.637,49.006,,,,,
692,06/21/22 07:57:37 PM,49.411,49.751,,,,,
693,06/21/22 07:58:37 PM,49.479,49.888,,,,,
694,06/21/22 07:59:37 PM,49.479,49.888,,,,,
695,06/21/22 08:00:37 PM,49.479,49.854,,,,,
696,06/21/22 08:01:37 PM,50.266,50.612,,,,,
697,06/21/22 08:02:37 PM,50.439,50.717,,,,,
698,06/21/22 08:03:37 PM,50.508,50.717,,,,,
699,06/21/22 08:04:37 PM,50.543,50.752,,,,,
700,06/21/22 08:05:37 PM,51.313,51.560,,,,,
701,06/21/22 08:06:37 PM,51.419,51.702,,,,,
702,06/21/22 08:07:37 PM,51.348,51.738,,,,,
703,06/21/22 08:08:37 PM,51.348,51.738,,,,,
704,06/21/22 08:09:37 PM,52.059,52.492,,,,,
705,06/21/22 08:10:37 PM,52.167,52.637,,,,,
706,06/21/22 08:11:37 PM,52.203,52.673,,,,,
707,06/21/22 08:12:37 PM,52.131,52.709,,,,,
708,06/21/22 08:13:37 PM,52.203,52.746,,,,,
709,06/21/22 08:14:37 PM,52.167,52.709,,,,,
710,06/21/22 08:15:37 PM,52.167,52.709,,,,,
711,06/21/22 08:16:37 PM,52.203,52.673,,,,,
712,06/21/22 08:17:37 PM,52.239,52.709,,,,,
713,06/21/22 08:18:37 PM,52.239,52.709,,,,,
714,06/21/22 08:19:37 PM,52.203,52.709,,,,,
715,06/21/22 08:20:37 PM,52.167,52.673,,,,,
716,06/21/22 08:21:37 PM,52.203,52.673,,,,,
717,06/21/22 08:22:37 PM,52.203,52.600,,,,,
718,06/21/22 08:23:37 PM,52.203,52.637,,,,,
719,06/21/22 08:24:37 PM,52.275,52.600,,,,,
720,06/21/22 08:25:37 PM,52.347,52.637,,,,,
721,06/21/22 08:26:37 PM,52.383,52.637,,,,,
722,06/21/22 08:27:37 PM,52.239,52.637,,,,,
723,06/21/22 08:28:37 PM,51.137,51.773,,,,,
724,06/21/22 08:29:37 PM,30.773,32.253,,,,,
725,06/21/22 08:30:37 PM,27.235,27.604,,,,,
726,06/21/22 08:31:37 PM,26.280,26.304,,,,,
727,06/21/22 08:32:37 PM,25.866,25.866,,,,,
728,06/21/22 08:33:37 PM,25.695,25.695,,,,,
729,06/21/22 08:34:37 PM,25.647,25.623,,,,,
730,06/21/22 08:35:37 PM,25.598,25.574,,,,,
731,06/21/22 08:36:37 PM,25.574,25.550,,,,,
732,06/21/22 08:37:37 PM,25.550,25.550,,,,,
733,06/21/22 08:38:37 PM,25.525,25.525,,,,,
734,06/21/22 08:39:37 PM,25.501,25.477,,,,,
735,06/21/22 08:40:37 PM,25.453,25.453,,,,,
736,06/21/22 08:41:37 PM,25.428,25.404,,,,,
737,06/21/22 08:42:37 PM,25.380,25.355,,,,,
738,06/21/22 08:43:37 PM,25.355,25.331,,,,,
739,06/21/22 08:44:37 PM,25.331,25.307,,,,,
740,06/21/22 08:45:22 PM,,,,Logged,,,
741,06/21/22 08:45:35 PM,,,,,Logged,,
742,06/21/22 08:45:37 PM,25.307,25.283,,,,,
743,06/21/22 08:45:47 PM,,,,,Logged,,
744,06/21/22 08:45:55 PM,,,,,,Logged,Logged
