6/23/2022/3:47 PM SW ver:OXY10v3_33
Header Ch-7
Description: 
IDENTIFICATION
PHIboard number   : v1230825
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100347
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 43.19 at 024.7°C amp 014900
100.00%a.s.phase 2: 27.94 at 024.7°C amp 009100
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;3:47:28 PM;0.00;6.367;27.270;9835.000;30.000
6/23/2022;3:47:37 PM;0.15;6.396;27.230;9840.000;30.000
6/23/2022;3:47:52 PM;0.40;6.354;27.290;9867.000;30.000
6/23/2022;3:48:07 PM;0.65;6.396;27.230;9855.000;30.000
6/23/2022;3:48:22 PM;0.90;6.392;27.240;9875.000;30.000
6/23/2022;3:48:37 PM;1.15;6.263;27.410;9876.000;30.000
6/23/2022;3:48:52 PM;1.40;6.314;27.340;9883.000;30.000
6/23/2022;3:49:07 PM;1.65;6.302;27.360;9885.000;30.000
6/23/2022;3:49:22 PM;1.90;6.307;27.350;9880.000;30.000
6/23/2022;3:49:37 PM;2.15;6.315;27.340;9870.000;30.000
6/23/2022;3:49:52 PM;2.40;6.288;27.380;9877.000;30.000
6/23/2022;3:50:07 PM;2.65;6.380;27.250;9868.000;30.000
6/23/2022;3:50:22 PM;2.90;6.317;27.340;9886.000;30.000
6/23/2022;3:50:37 PM;3.15;6.367;27.270;9876.000;30.000
6/23/2022;3:50:52 PM;3.40;6.291;27.370;9870.000;30.000
6/23/2022;3:51:07 PM;3.65;6.314;27.340;9870.000;30.000
6/23/2022;3:51:22 PM;3.90;6.242;27.440;9877.000;30.000
6/23/2022;3:51:37 PM;4.15;6.295;27.370;9873.000;30.000
6/23/2022;3:51:52 PM;4.40;6.343;27.300;9879.000;30.000
6/23/2022;3:52:07 PM;4.65;6.254;27.430;9866.000;30.000
6/23/2022;3:52:22 PM;4.90;6.296;27.370;9866.000;30.000
6/23/2022;3:52:37 PM;5.15;6.301;27.360;9875.000;30.000
6/23/2022;3:52:52 PM;5.40;6.278;27.390;9878.000;30.000
6/23/2022;3:53:07 PM;5.65;6.298;27.370;9865.000;30.000
6/23/2022;3:53:22 PM;5.90;6.323;27.330;9882.000;30.000
6/23/2022;3:53:37 PM;6.15;6.312;27.350;9883.000;30.000
6/23/2022;3:53:52 PM;6.40;6.299;27.360;9880.000;30.000
6/23/2022;3:54:07 PM;6.65;6.265;27.410;9892.000;30.000
6/23/2022;3:54:22 PM;6.90;6.289;27.380;9883.000;30.000
6/23/2022;3:54:37 PM;7.15;6.309;27.350;9875.000;30.000
6/23/2022;3:54:52 PM;7.40;6.248;27.430;9886.000;30.000
6/23/2022;3:55:07 PM;7.65;6.317;27.340;9880.000;30.000
6/23/2022;3:55:22 PM;7.90;6.362;27.280;9880.000;30.000
6/23/2022;3:55:37 PM;8.15;6.264;27.410;9867.000;30.000
6/23/2022;3:55:52 PM;8.40;6.273;27.400;9872.000;30.000
6/23/2022;3:56:07 PM;8.65;6.293;27.370;9872.000;30.000
6/23/2022;3:56:22 PM;8.90;6.335;27.310;9871.000;30.000
6/23/2022;3:56:37 PM;9.15;6.373;27.260;9874.000;30.000
6/23/2022;3:56:52 PM;9.40;6.314;27.340;9877.000;30.000
6/23/2022;3:57:07 PM;9.65;6.280;27.390;9870.000;30.000
6/23/2022;3:57:22 PM;9.90;6.327;27.330;9884.000;30.000
6/23/2022;3:57:37 PM;10.15;6.322;27.330;9875.000;30.000
6/23/2022;3:57:52 PM;10.40;6.340;27.310;9863.000;30.000
6/23/2022;3:58:07 PM;10.65;6.315;27.340;9864.000;30.000
6/23/2022;3:58:22 PM;10.90;6.292;27.370;9883.000;30.000
6/23/2022;3:58:37 PM;11.15;6.315;27.340;9877.000;30.000
6/23/2022;3:58:52 PM;11.40;6.294;27.370;9876.000;30.000
6/23/2022;3:59:07 PM;11.65;6.279;27.390;9885.000;30.000
6/23/2022;3:59:22 PM;11.90;6.322;27.330;9869.000;30.000
6/23/2022;3:59:37 PM;12.15;6.266;27.410;9872.000;30.000
6/23/2022;3:59:52 PM;12.40;6.303;27.360;9877.000;30.000
6/23/2022;4:00:07 PM;12.65;6.330;27.320;9880.000;30.000
6/23/2022;4:00:22 PM;12.90;6.296;27.370;9884.000;30.000
6/23/2022;4:00:37 PM;13.15;6.341;27.310;9878.000;30.000
6/23/2022;4:00:52 PM;13.40;6.312;27.350;9865.000;30.000
6/23/2022;4:01:07 PM;13.65;6.338;27.310;9872.000;30.000
6/23/2022;4:01:22 PM;13.90;6.298;27.370;9871.000;30.000
6/23/2022;4:01:37 PM;14.15;6.343;27.300;9816.000;30.000
6/23/2022;4:01:52 PM;14.40;6.513;27.070;9744.000;30.000
6/23/2022;4:02:07 PM;14.65;6.570;27.000;9710.000;30.000
6/23/2022;4:02:22 PM;14.90;6.582;26.980;9706.000;30.000
6/23/2022;4:02:37 PM;15.15;6.540;27.040;9705.000;30.000
6/23/2022;4:02:52 PM;15.40;6.543;27.030;9698.000;30.000
6/23/2022;4:03:07 PM;15.65;6.492;27.100;9709.000;30.000
6/23/2022;4:03:22 PM;15.90;6.505;27.080;9745.000;30.000
6/23/2022;4:03:37 PM;16.15;6.390;27.240;9776.000;30.000
6/23/2022;4:03:52 PM;16.40;6.399;27.230;9811.000;30.000
6/23/2022;4:04:07 PM;16.65;6.347;27.300;9803.000;30.000
6/23/2022;4:04:22 PM;16.90;6.361;27.280;9832.000;30.000
6/23/2022;4:04:37 PM;17.15;6.333;27.320;9847.000;30.000
6/23/2022;4:04:52 PM;17.40;6.364;27.270;9848.000;30.000
6/23/2022;4:05:07 PM;17.65;6.308;27.350;9839.000;30.000
6/23/2022;4:05:22 PM;17.90;6.325;27.330;9837.000;30.000
6/23/2022;4:05:37 PM;18.15;6.357;27.280;9807.000;30.000
6/23/2022;4:05:52 PM;18.40;6.411;27.210;9787.000;30.000
