6/23/2022/3:47 PM SW ver:OXY10v3_33
Header Ch-4
Description: 
IDENTIFICATION
PHIboard number   : v1240412
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 04

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 112083
Frequency         : 006
Sending interval  : 0001
Averaging         : 8
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 51.65 at 024.7°C amp 009200
100.00%a.s.phase 2: 27.86 at 024.7°C amp 004600
Date   (ddmmyy)   : 121117
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;3:47:25 PM;0.00;6.917;27.120;4437.000;30.000
6/23/2022;3:47:35 PM;0.15;6.866;27.190;4441.000;30.000
6/23/2022;3:47:50 PM;0.40;6.810;27.280;4440.000;30.000
6/23/2022;3:48:04 PM;0.65;6.831;27.250;4441.000;30.000
6/23/2022;3:48:20 PM;0.90;6.893;27.150;4449.000;30.000
6/23/2022;3:48:34 PM;1.15;6.799;27.290;4440.000;30.000
6/23/2022;3:48:49 PM;1.40;6.899;27.140;4447.000;30.000
6/23/2022;3:49:05 PM;1.65;6.823;27.260;4449.000;30.000
6/23/2022;3:49:19 PM;1.90;6.828;27.250;4442.000;30.000
6/23/2022;3:49:35 PM;2.15;6.810;27.280;4432.000;30.000
6/23/2022;3:49:49 PM;2.40;6.924;27.110;4447.000;30.000
6/23/2022;3:50:05 PM;2.65;6.903;27.140;4437.000;30.000
6/23/2022;3:50:19 PM;2.90;6.840;27.230;4437.000;30.000
6/23/2022;3:50:35 PM;3.15;6.790;27.310;4452.000;30.000
6/23/2022;3:50:50 PM;3.40;6.875;27.180;4431.000;30.000
6/23/2022;3:51:04 PM;3.65;6.846;27.220;4434.000;30.000
6/23/2022;3:51:20 PM;3.90;6.849;27.220;4433.000;30.000
6/23/2022;3:51:35 PM;4.15;6.859;27.200;4428.000;30.000
6/23/2022;3:51:49 PM;4.40;6.823;27.260;4427.000;30.000
6/23/2022;3:52:04 PM;4.65;6.888;27.160;4435.000;30.000
6/23/2022;3:52:20 PM;4.90;6.857;27.210;4426.000;30.000
6/23/2022;3:52:35 PM;5.15;6.832;27.240;4429.000;30.000
6/23/2022;3:52:49 PM;5.40;6.859;27.200;4433.000;30.000
6/23/2022;3:53:04 PM;5.65;6.782;27.320;4435.000;30.000
6/23/2022;3:53:20 PM;5.90;6.853;27.210;4441.000;30.000
6/23/2022;3:53:34 PM;6.15;6.834;27.240;4428.000;30.000
6/23/2022;3:53:50 PM;6.40;6.865;27.200;4428.000;30.000
6/23/2022;3:54:04 PM;6.65;6.857;27.210;4430.000;30.000
6/23/2022;3:54:20 PM;6.90;6.834;27.240;4428.000;30.000
6/23/2022;3:54:34 PM;7.15;6.750;27.370;4427.000;30.000
6/23/2022;3:54:50 PM;7.40;6.819;27.260;4437.000;30.000
6/23/2022;3:55:05 PM;7.65;6.859;27.200;4424.000;30.000
6/23/2022;3:55:20 PM;7.90;6.875;27.180;4426.000;30.000
6/23/2022;3:55:34 PM;8.15;6.788;27.310;4427.000;30.000
6/23/2022;3:55:50 PM;8.40;6.765;27.350;4425.000;30.000
6/23/2022;3:56:05 PM;8.65;6.829;27.250;4422.000;30.000
6/23/2022;3:56:20 PM;8.90;6.821;27.260;4430.000;30.000
6/23/2022;3:56:35 PM;9.15;6.821;27.260;4428.000;30.000
6/23/2022;3:56:50 PM;9.40;6.831;27.250;4424.000;30.000
6/23/2022;3:57:05 PM;9.65;6.832;27.240;4426.000;30.000
6/23/2022;3:57:20 PM;9.90;6.860;27.200;4427.000;30.000
6/23/2022;3:57:35 PM;10.15;6.905;27.130;4424.000;30.000
6/23/2022;3:57:50 PM;10.40;6.880;27.170;4418.000;30.000
6/23/2022;3:58:05 PM;10.65;6.861;27.200;4430.000;30.000
6/23/2022;3:58:20 PM;10.90;6.908;27.130;4418.000;30.000
6/23/2022;3:58:35 PM;11.15;6.852;27.210;4427.000;30.000
6/23/2022;3:58:50 PM;11.40;6.852;27.210;4421.000;30.000
6/23/2022;3:59:05 PM;11.65;6.878;27.180;4425.000;30.000
6/23/2022;3:59:20 PM;11.90;6.856;27.210;4427.000;30.000
6/23/2022;3:59:35 PM;12.15;6.804;27.290;4424.000;30.000
6/23/2022;3:59:50 PM;12.40;6.875;27.180;4429.000;30.000
6/23/2022;4:00:05 PM;12.65;6.843;27.230;4425.000;30.000
6/23/2022;4:00:20 PM;12.90;6.803;27.290;4421.000;30.000
6/23/2022;4:00:35 PM;13.15;6.812;27.270;4417.000;30.000
6/23/2022;4:00:50 PM;13.40;6.803;27.290;4426.000;30.000
6/23/2022;4:01:05 PM;13.65;6.847;27.220;4421.000;30.000
6/23/2022;4:01:20 PM;13.90;6.755;27.360;4423.000;30.000
6/23/2022;4:01:35 PM;14.15;6.923;27.110;4395.000;30.000
6/23/2022;4:01:50 PM;14.40;7.074;26.890;4363.000;30.000
6/23/2022;4:02:05 PM;14.65;7.110;26.830;4355.000;30.000
6/23/2022;4:02:20 PM;14.90;7.117;26.820;4346.000;30.000
6/23/2022;4:02:35 PM;15.15;7.075;26.880;4349.000;30.000
6/23/2022;4:02:50 PM;15.40;7.163;26.760;4351.000;30.000
