6/23/2022/12:49 PM SW ver:OXY10v3_33
Header Ch-7
Description: 
IDENTIFICATION
PHIboard number   : v1230825
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100347
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 43.19 at 024.7°C amp 014900
100.00%a.s.phase 2: 27.94 at 024.7°C amp 009100
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;12:49:23 PM;0.00;5.971;27.830;10158.000;30.000
6/23/2022;12:49:30 PM;0.11;6.050;27.710;10155.000;30.000
6/23/2022;12:49:44 PM;0.35;6.021;27.760;10147.000;30.000
6/23/2022;12:49:59 PM;0.60;6.013;27.770;10158.000;30.000
6/23/2022;12:50:14 PM;0.85;6.039;27.730;10135.000;30.000
6/23/2022;12:50:29 PM;1.10;6.008;27.770;10143.000;30.000
6/23/2022;12:50:44 PM;1.35;6.095;27.650;10159.000;30.000
6/23/2022;12:50:59 PM;1.60;6.012;27.770;10165.000;30.000
6/23/2022;12:51:14 PM;1.85;5.995;27.790;10141.000;30.000
6/23/2022;12:51:29 PM;2.10;6.064;27.690;10153.000;30.000
6/23/2022;12:51:44 PM;2.35;6.099;27.640;10146.000;30.000
6/23/2022;12:51:59 PM;2.60;6.050;27.710;10149.000;30.000
6/23/2022;12:52:14 PM;2.85;5.993;27.800;10160.000;30.000
6/23/2022;12:52:29 PM;3.10;6.063;27.690;10153.000;30.000
6/23/2022;12:52:44 PM;3.35;6.004;27.780;10150.000;30.000
6/23/2022;12:52:59 PM;3.60;5.998;27.790;10167.000;30.000
6/23/2022;12:53:14 PM;3.85;6.089;27.660;10151.000;30.000
6/23/2022;12:53:29 PM;4.10;6.013;27.770;10156.000;30.000
6/23/2022;12:53:44 PM;4.35;6.003;27.780;10155.000;30.000
6/23/2022;12:53:59 PM;4.60;6.036;27.730;10143.000;30.000
6/23/2022;12:54:14 PM;4.85;6.073;27.680;10167.000;30.000
6/23/2022;12:54:29 PM;5.10;6.016;27.760;10154.000;30.000
6/23/2022;12:54:44 PM;5.35;6.026;27.750;10162.000;30.000
6/23/2022;12:54:59 PM;5.60;6.064;27.690;10156.000;30.000
6/23/2022;12:55:14 PM;5.85;6.031;27.740;10164.000;30.000
6/23/2022;12:55:29 PM;6.10;6.031;27.740;10144.000;30.000
6/23/2022;12:55:44 PM;6.35;5.988;27.800;10163.000;30.000
6/23/2022;12:55:59 PM;6.60;6.020;27.760;10164.000;30.000
6/23/2022;12:56:14 PM;6.85;5.987;27.800;10156.000;30.000
6/23/2022;12:56:29 PM;7.10;5.985;27.810;10161.000;30.000
6/23/2022;12:56:44 PM;7.35;6.018;27.760;10165.000;30.000
6/23/2022;12:56:59 PM;7.60;6.024;27.750;10155.000;30.000
6/23/2022;12:57:14 PM;7.85;6.015;27.760;10153.000;30.000
6/23/2022;12:57:29 PM;8.10;6.005;27.780;10167.000;30.000
6/23/2022;12:57:44 PM;8.35;6.000;27.790;10163.000;30.000
6/23/2022;12:57:59 PM;8.60;6.001;27.780;10158.000;30.000
6/23/2022;12:58:14 PM;8.85;6.000;27.790;10157.000;30.000
6/23/2022;12:58:29 PM;9.10;5.986;27.810;10152.000;30.000
6/23/2022;12:58:44 PM;9.35;6.037;27.730;10177.000;30.000
6/23/2022;12:58:59 PM;9.60;6.014;27.770;10155.000;30.000
6/23/2022;12:59:14 PM;9.85;5.975;27.820;10152.000;30.000
6/23/2022;12:59:29 PM;10.10;6.042;27.720;10166.000;30.000
6/23/2022;12:59:44 PM;10.35;6.058;27.700;10148.000;30.000
6/23/2022;12:59:59 PM;10.60;6.003;27.780;10157.000;30.000
6/23/2022;1:00:14 PM;10.85;5.982;27.810;10158.000;30.000
6/23/2022;1:00:29 PM;11.10;5.969;27.830;10163.000;30.000
6/23/2022;1:00:44 PM;11.35;6.016;27.760;10155.000;30.000
6/23/2022;1:00:59 PM;11.60;6.034;27.740;10145.000;30.000
