6/23/2022/9:45 AM SW ver:OXY10v3_33
Header Ch-7
Description: 
IDENTIFICATION
PHIboard number   : v1230825
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 07

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100347
Frequency         : 006
Sending interval  : 0001
Averaging         : 2
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 43.19 at 024.7°C amp 014900
100.00%a.s.phase 2: 27.94 at 024.7°C amp 009100
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;9:45:04 AM;0.00;6.249;27.430;8932.000;30.000
6/23/2022;9:45:18 AM;0.23;6.223;27.470;8914.000;30.000
6/23/2022;9:45:33 AM;0.48;6.207;27.490;8955.000;30.000
6/23/2022;9:45:48 AM;0.73;6.252;27.430;8954.000;30.000
6/23/2022;9:46:03 AM;0.98;6.109;27.630;8979.000;30.000
6/23/2022;9:46:18 AM;1.23;6.220;27.470;8981.000;30.000
6/23/2022;9:46:33 AM;1.48;6.212;27.480;9006.000;30.000
6/23/2022;9:46:48 AM;1.73;6.205;27.500;9025.000;30.000
6/23/2022;9:47:03 AM;1.98;6.205;27.490;9058.000;30.000
6/23/2022;9:47:18 AM;2.23;6.167;27.550;9049.000;30.000
6/23/2022;9:47:33 AM;2.48;6.155;27.570;9090.000;30.000
6/23/2022;9:47:48 AM;2.73;6.163;27.550;9092.000;30.000
6/23/2022;9:48:03 AM;2.98;6.220;27.470;9122.000;30.000
6/23/2022;9:48:18 AM;3.23;6.227;27.460;9146.000;30.000
6/23/2022;9:48:33 AM;3.48;6.142;27.580;9140.000;30.000
6/23/2022;9:48:48 AM;3.73;6.200;27.500;9159.000;30.000
6/23/2022;9:49:03 AM;3.98;6.212;27.480;9171.000;30.000
6/23/2022;9:49:18 AM;4.23;6.224;27.470;9196.000;30.000
6/23/2022;9:49:33 AM;4.48;6.193;27.510;9204.000;30.000
6/23/2022;9:49:48 AM;4.73;6.210;27.490;9228.000;30.000
6/23/2022;9:50:03 AM;4.98;6.212;27.480;9244.000;30.000
6/23/2022;9:50:18 AM;5.23;6.176;27.530;9251.000;30.000
6/23/2022;9:50:33 AM;5.48;6.175;27.540;9277.000;30.000
6/23/2022;9:50:48 AM;5.73;6.153;27.570;9284.000;30.000
6/23/2022;9:51:03 AM;5.98;6.134;27.590;9299.000;30.000
6/23/2022;9:51:18 AM;6.23;6.168;27.550;9313.000;30.000
6/23/2022;9:51:33 AM;6.48;6.166;27.550;9339.000;30.000
6/23/2022;9:51:48 AM;6.73;6.191;27.510;9328.000;30.000
6/23/2022;9:52:03 AM;6.98;6.186;27.520;9341.000;30.000
6/23/2022;9:52:18 AM;7.23;6.231;27.460;9362.000;30.000
6/23/2022;9:52:33 AM;7.48;6.149;27.570;9373.000;30.000
6/23/2022;9:52:48 AM;7.73;6.200;27.500;9385.000;30.000
6/23/2022;9:53:03 AM;7.98;6.206;27.490;9395.000;30.000
6/23/2022;9:53:18 AM;8.23;6.191;27.510;9412.000;30.000
6/23/2022;9:53:33 AM;8.48;6.187;27.520;9416.000;30.000
6/23/2022;9:53:48 AM;8.73;6.155;27.560;9411.000;30.000
6/23/2022;9:54:03 AM;8.98;6.173;27.540;9430.000;30.000
6/23/2022;9:54:18 AM;9.23;6.204;27.500;9445.000;30.000
6/23/2022;9:54:33 AM;9.48;6.131;27.600;9452.000;30.000
6/23/2022;9:54:48 AM;9.73;6.121;27.610;9459.000;30.000
6/23/2022;9:55:03 AM;9.98;6.170;27.540;9471.000;30.000
6/23/2022;9:55:18 AM;10.23;6.194;27.510;9488.000;30.000
6/23/2022;9:55:33 AM;10.48;6.222;27.470;9494.000;30.000
6/23/2022;9:55:48 AM;10.73;6.134;27.590;9497.000;30.000
6/23/2022;9:56:03 AM;10.98;6.231;27.460;9501.000;30.000
6/23/2022;9:56:18 AM;11.23;6.180;27.530;9528.000;30.000
6/23/2022;9:56:33 AM;11.48;6.178;27.530;9535.000;30.000
6/23/2022;9:56:48 AM;11.73;6.123;27.610;9537.000;30.000
6/23/2022;9:57:03 AM;11.98;6.134;27.590;9554.000;30.000
6/23/2022;9:57:18 AM;12.23;6.168;27.550;9553.000;30.000
6/23/2022;9:57:33 AM;12.48;6.134;27.590;9578.000;30.000
6/23/2022;9:57:48 AM;12.73;6.155;27.560;9570.000;30.000
6/23/2022;9:58:03 AM;12.98;6.142;27.580;9590.000;30.000
6/23/2022;9:58:18 AM;13.23;6.183;27.530;9590.000;30.000
6/23/2022;9:58:33 AM;13.48;6.273;27.400;9514.000;30.000
6/23/2022;9:58:48 AM;13.73;6.437;27.180;9453.000;30.000
6/23/2022;9:59:03 AM;13.98;6.494;27.100;9443.000;30.000
6/23/2022;9:59:18 AM;14.23;6.388;27.240;9443.000;30.000
6/23/2022;9:59:33 AM;14.48;6.409;27.210;9459.000;30.000
6/23/2022;9:59:48 AM;14.73;6.414;27.210;9483.000;30.000
6/23/2022;10:00:03 AM;14.98;6.316;27.340;9506.000;30.000
6/23/2022;10:00:18 AM;15.23;6.307;27.350;9549.000;30.000
6/23/2022;10:00:33 AM;15.48;6.210;27.490;9603.000;30.000
