6/23/2022/9:44 AM SW ver:OXY10v3_33
Header Ch-8
Description: 
IDENTIFICATION
PHIboard number   : v1230826
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 08

PARAMETERS
Signal LED current: 100
Ref LED current   : 060
Ref LED amplitude : 100621
Frequency         : 006
Sending interval  : 0001
Averaging         : 6
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 48.45 at 024.7°C amp 011700
100.00%a.s.phase 2: 28.07 at 024.7°C amp 006300
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
Recalibration
6/23/2022;9:44:55 AM;0.00;7.056;26.900;6148.000;30.000
6/23/2022;9:45:05 AM;0.17;7.072;26.880;6151.000;30.000
6/23/2022;9:45:19 AM;0.40;7.046;26.920;6154.000;30.000
6/23/2022;9:45:34 AM;0.65;7.027;26.940;6149.000;30.000
6/23/2022;9:45:49 AM;0.90;7.049;26.910;6152.000;30.000
6/23/2022;9:46:04 AM;1.15;7.055;26.900;6151.000;30.000
6/23/2022;9:46:19 AM;1.40;6.962;27.030;6149.000;30.000
6/23/2022;9:46:34 AM;1.65;7.096;26.850;6151.000;30.000
6/23/2022;9:46:49 AM;1.90;7.014;26.960;6147.000;30.000
6/23/2022;9:47:04 AM;2.15;7.074;26.880;6155.000;30.000
6/23/2022;9:47:19 AM;2.40;6.977;27.010;6143.000;30.000
6/23/2022;9:47:34 AM;2.65;7.023;26.950;6152.000;30.000
6/23/2022;9:47:49 AM;2.90;7.069;26.880;6157.000;30.000
6/23/2022;9:48:04 AM;3.15;7.118;26.820;6153.000;30.000
6/23/2022;9:48:19 AM;3.40;7.066;26.890;6165.000;30.000
6/23/2022;9:48:34 AM;3.65;7.074;26.880;6147.000;30.000
6/23/2022;9:48:49 AM;3.90;6.995;26.990;6153.000;30.000
6/23/2022;9:49:04 AM;4.15;6.948;27.050;6139.000;30.000
6/23/2022;9:49:19 AM;4.40;7.014;26.960;6158.000;30.000
6/23/2022;9:49:34 AM;4.65;7.043;26.920;6154.000;30.000
6/23/2022;9:49:49 AM;4.90;7.032;26.930;6166.000;30.000
6/23/2022;9:50:04 AM;5.15;7.040;26.920;6152.000;30.000
6/23/2022;9:50:19 AM;5.40;6.992;26.990;6163.000;30.000
6/23/2022;9:50:34 AM;5.65;7.067;26.890;6162.000;30.000
6/23/2022;9:50:49 AM;5.90;7.066;26.890;6146.000;30.000
6/23/2022;9:51:04 AM;6.15;7.047;26.910;6157.000;30.000
6/23/2022;9:51:19 AM;6.40;6.993;26.990;6170.000;30.000
6/23/2022;9:51:34 AM;6.65;7.035;26.930;6169.000;30.000
6/23/2022;9:51:49 AM;6.90;7.006;26.970;6168.000;30.000
6/23/2022;9:52:04 AM;7.15;7.024;26.950;6162.000;30.000
6/23/2022;9:52:19 AM;7.40;7.066;26.890;6157.000;30.000
6/23/2022;9:52:34 AM;7.65;6.984;27.000;6153.000;30.000
6/23/2022;9:52:49 AM;7.90;7.000;26.980;6148.000;30.000
6/23/2022;9:53:04 AM;8.15;7.088;26.860;6149.000;30.000
6/23/2022;9:53:19 AM;8.40;7.085;26.860;6157.000;30.000
6/23/2022;9:53:34 AM;8.65;7.098;26.840;6156.000;30.000
6/23/2022;9:53:49 AM;8.90;7.032;26.940;6149.000;30.000
6/23/2022;9:54:04 AM;9.15;7.009;26.970;6147.000;30.000
6/23/2022;9:54:19 AM;9.40;6.972;27.020;6161.000;30.000
6/23/2022;9:54:34 AM;9.65;7.003;26.980;6149.000;30.000
6/23/2022;9:54:49 AM;9.90;7.139;26.790;6152.000;30.000
6/23/2022;9:55:04 AM;10.15;7.026;26.940;6152.000;30.000
6/23/2022;9:55:19 AM;10.40;7.011;26.960;6156.000;30.000
6/23/2022;9:55:34 AM;10.65;7.124;26.810;6152.000;30.000
6/23/2022;9:55:49 AM;10.90;7.130;26.800;6164.000;30.000
6/23/2022;9:56:04 AM;11.15;7.056;26.900;6162.000;30.000
6/23/2022;9:56:19 AM;11.40;7.044;26.920;6151.000;30.000
6/23/2022;9:56:34 AM;11.65;7.063;26.890;6165.000;30.000
6/23/2022;9:56:49 AM;11.90;7.006;26.970;6167.000;30.000
6/23/2022;9:57:04 AM;12.15;7.048;26.910;6157.000;30.000
6/23/2022;9:57:19 AM;12.40;7.023;26.950;6164.000;30.000
6/23/2022;9:57:34 AM;12.65;7.009;26.970;6151.000;30.000
6/23/2022;9:57:49 AM;12.90;7.000;26.980;6150.000;30.000
6/23/2022;9:58:04 AM;13.15;7.017;26.960;6165.000;30.000
6/23/2022;9:58:19 AM;13.40;7.030;26.940;6157.000;30.000
6/23/2022;9:58:34 AM;13.65;7.170;26.740;6117.000;30.000
6/23/2022;9:58:49 AM;13.90;7.314;26.550;6064.000;30.000
6/23/2022;9:59:04 AM;14.15;7.294;26.580;6047.000;30.000
