6/23/2022/9:44 AM SW ver:OXY10v3_33
Header Ch-9
Description: 
IDENTIFICATION
PHIboard number   : v1230827
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 09

PARAMETERS
Signal LED current: 100
Ref LED current   : 065
Ref LED amplitude : 99689
Frequency         : 006
Sending interval  : 0001
Averaging         : 3
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 43.47 at 024.7°C amp 011000
100.00%a.s.phase 2: 29.68 at 024.7°C amp 007100
Date   (ddmmyy)   : 180216
Pressure (mBar)   : 0973

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 973
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/23/2022;9:44:56 AM;0.00;7.192;27.700;6634.000;30.000
6/23/2022;9:45:06 AM;0.17;7.072;27.850;6641.000;30.000
6/23/2022;9:45:20 AM;0.40;7.079;27.840;6622.000;30.000
6/23/2022;9:45:35 AM;0.65;7.052;27.880;6623.000;30.000
6/23/2022;9:45:50 AM;0.90;7.088;27.830;6622.000;30.000
6/23/2022;9:46:05 AM;1.15;7.045;27.890;6626.000;30.000
6/23/2022;9:46:20 AM;1.40;7.019;27.920;6622.000;30.000
6/23/2022;9:46:35 AM;1.65;7.038;27.890;6627.000;30.000
6/23/2022;9:46:50 AM;1.90;7.116;27.800;6617.000;30.000
6/23/2022;9:47:05 AM;2.15;6.998;27.940;6623.000;30.000
6/23/2022;9:47:20 AM;2.40;6.967;27.980;6608.000;30.000
6/23/2022;9:47:35 AM;2.65;7.016;27.920;6613.000;30.000
6/23/2022;9:47:50 AM;2.90;7.037;27.900;6606.000;30.000
6/23/2022;9:48:05 AM;3.15;6.975;27.970;6603.000;30.000
6/23/2022;9:48:20 AM;3.40;6.990;27.950;6612.000;30.000
6/23/2022;9:48:35 AM;3.65;7.001;27.940;6609.000;30.000
6/23/2022;9:48:50 AM;3.90;7.108;27.810;6602.000;30.000
6/23/2022;9:49:05 AM;4.15;7.035;27.900;6602.000;30.000
6/23/2022;9:49:20 AM;4.40;7.085;27.840;6605.000;30.000
6/23/2022;9:49:35 AM;4.65;6.997;27.950;6592.000;30.000
6/23/2022;9:49:50 AM;4.90;7.100;27.820;6608.000;30.000
6/23/2022;9:50:05 AM;5.15;6.960;27.990;6590.000;30.000
6/23/2022;9:50:20 AM;5.40;7.065;27.860;6589.000;30.000
6/23/2022;9:50:35 AM;5.65;7.036;27.900;6590.000;30.000
6/23/2022;9:50:50 AM;5.90;7.113;27.800;6603.000;30.000
6/23/2022;9:51:05 AM;6.15;6.961;27.990;6598.000;30.000
6/23/2022;9:51:20 AM;6.40;7.082;27.840;6584.000;30.000
6/23/2022;9:51:35 AM;6.65;6.971;27.980;6591.000;30.000
6/23/2022;9:51:50 AM;6.90;7.064;27.860;6593.000;30.000
6/23/2022;9:52:05 AM;7.15;7.093;27.830;6586.000;30.000
6/23/2022;9:52:20 AM;7.40;7.009;27.930;6578.000;30.000
6/23/2022;9:52:35 AM;7.65;7.121;27.790;6564.000;30.000
6/23/2022;9:52:50 AM;7.90;7.075;27.850;6585.000;30.000
6/23/2022;9:53:05 AM;8.15;7.094;27.830;6573.000;30.000
6/23/2022;9:53:20 AM;8.40;7.028;27.910;6560.000;30.000
6/23/2022;9:53:35 AM;8.65;7.035;27.900;6577.000;30.000
6/23/2022;9:53:50 AM;8.90;7.036;27.900;6571.000;30.000
6/23/2022;9:54:05 AM;9.15;7.090;27.830;6554.000;30.000
6/23/2022;9:54:20 AM;9.40;7.116;27.800;6569.000;30.000
6/23/2022;9:54:35 AM;9.65;7.137;27.770;6547.000;30.000
6/23/2022;9:54:50 AM;9.90;7.003;27.940;6565.000;30.000
6/23/2022;9:55:05 AM;10.15;7.095;27.820;6556.000;30.000
6/23/2022;9:55:20 AM;10.40;6.972;27.980;6559.000;30.000
6/23/2022;9:55:35 AM;10.65;7.069;27.860;6546.000;30.000
6/23/2022;9:55:50 AM;10.90;7.074;27.850;6545.000;30.000
6/23/2022;9:56:05 AM;11.15;6.989;27.960;6560.000;30.000
6/23/2022;9:56:20 AM;11.40;6.983;27.960;6559.000;30.000
6/23/2022;9:56:35 AM;11.65;7.109;27.810;6549.000;30.000
6/23/2022;9:56:50 AM;11.90;7.090;27.830;6545.000;30.000
6/23/2022;9:57:05 AM;12.15;7.040;27.890;6551.000;30.000
6/23/2022;9:57:20 AM;12.40;7.070;27.850;6543.000;30.000
6/23/2022;9:57:35 AM;12.65;6.934;28.020;6554.000;30.000
6/23/2022;9:57:50 AM;12.90;7.117;27.800;6558.000;30.000
6/23/2022;9:58:05 AM;13.15;7.089;27.830;6528.000;30.000
6/23/2022;9:58:20 AM;13.40;6.995;27.950;6544.000;30.000
6/23/2022;9:58:35 AM;13.65;7.181;27.720;6488.000;30.000
6/23/2022;9:58:50 AM;13.90;7.227;27.660;6421.000;30.000
6/23/2022;9:59:05 AM;14.15;7.512;27.320;6393.000;30.000
6/23/2022;9:59:20 AM;14.40;7.300;27.570;6409.000;30.000
6/23/2022;9:59:35 AM;14.65;7.383;27.480;6408.000;30.000
6/23/2022;9:59:50 AM;14.90;7.406;27.450;6420.000;30.000
6/23/2022;10:00:05 AM;15.15;7.396;27.460;6438.000;30.000
6/23/2022;10:00:20 AM;15.40;7.260;27.620;6469.000;30.000
6/23/2022;10:00:35 AM;15.65;7.195;27.700;6481.000;30.000
6/23/2022;10:00:50 AM;15.90;7.166;27.740;6498.000;30.000
6/23/2022;10:01:05 AM;16.15;7.128;27.780;6512.000;30.000
6/23/2022;10:01:20 AM;16.40;7.130;27.780;6494.000;30.000
6/23/2022;10:01:35 AM;16.65;7.154;27.750;6484.000;30.000
6/23/2022;10:01:50 AM;16.90;7.025;27.910;6500.000;30.000
6/23/2022;10:02:05 AM;17.15;7.097;27.820;6501.000;30.000
6/23/2022;10:02:20 AM;17.40;7.098;27.820;6486.000;30.000
6/23/2022;10:02:35 AM;17.65;7.155;27.750;6481.000;30.000
6/23/2022;10:02:50 AM;17.90;7.119;27.790;6454.000;30.000
6/23/2022;10:03:05 AM;18.15;7.179;27.720;6441.000;30.000
6/23/2022;10:03:20 AM;18.40;7.260;27.620;6457.000;30.000
