6/22/2022/8:33 PM SW ver:OXY10v3_33
Header Ch-5
Description: 
IDENTIFICATION
PHIboard number   : v1230823
PM number         : 00000000
Serial number     : S DUK 0001 000004   
MUX channel       : ON - 05

PARAMETERS
Signal LED current: 100
Ref LED current   : 067
Ref LED amplitude : 98208
Frequency         : 006
Sending interval  : 0001
Averaging         : 6
Internal temp     : 20.0 C

SYSTEM SETTINGS
APL function      : ON
Temp compensation : OFF
Analog out        : OFF
RS232 echo        : OFF
Oxygen unit       : %a.s.

CALIBRATION
Sensor type       : 1
0%a.s.phase 1     : 46.57 at 024.7°C amp 012100
100.00%a.s.phase 2: 27.51 at 024.7°C amp 006600
Date   (ddmmyy)   : 121117
Pressure (mBar)   : 0979

FIRMWARE
Code 3.016 (IAP)  : 08/20/04, 09:50:56
Xilinx built      : 01/05/04 (MM/DD/YY)

Pressure [hPa]: 979
Date/dd:mm:yy;Time/hh:mm:ss;Logtime/min;Oxy/mg/l;Phase/°;Amp;Temp/°C
6/22/2022;8:33:32 PM;0.00;6.853;26.610;6068.000;30.000
6/22/2022;8:33:47 PM;0.25;6.838;26.630;6077.000;30.000
6/22/2022;8:34:02 PM;0.50;6.809;26.670;6100.000;30.000
6/22/2022;8:34:17 PM;0.75;6.808;26.680;6079.000;30.000
6/22/2022;8:34:32 PM;1.00;6.853;26.610;6076.000;30.000
6/22/2022;8:34:47 PM;1.25;6.799;26.690;6084.000;30.000
6/22/2022;8:35:02 PM;1.50;6.802;26.680;6078.000;30.000
6/22/2022;8:35:17 PM;1.75;6.859;26.600;6072.000;30.000
6/22/2022;8:35:32 PM;2.00;6.797;26.690;6077.000;30.000
6/22/2022;8:35:47 PM;2.25;6.821;26.660;6066.000;30.000
6/22/2022;8:36:02 PM;2.50;6.829;26.650;6079.000;30.000
6/22/2022;8:36:17 PM;2.75;6.851;26.620;6081.000;30.000
6/22/2022;8:36:32 PM;3.00;6.777;26.720;6064.000;30.000
6/22/2022;8:36:47 PM;3.25;6.809;26.670;6064.000;30.000
6/22/2022;8:37:02 PM;3.50;6.739;26.770;6064.000;30.000
6/22/2022;8:37:17 PM;3.75;6.836;26.640;6062.000;30.000
6/22/2022;8:37:32 PM;4.00;6.851;26.620;6077.000;30.000
6/22/2022;8:37:47 PM;4.25;6.837;26.640;6069.000;30.000
6/22/2022;8:38:02 PM;4.50;6.787;26.700;6064.000;30.000
6/22/2022;8:38:17 PM;4.75;6.889;26.560;6078.000;30.000
6/22/2022;8:38:32 PM;5.00;6.796;26.690;6068.000;30.000
6/22/2022;8:38:47 PM;5.25;6.804;26.680;6075.000;30.000
6/22/2022;8:39:02 PM;5.50;6.851;26.620;6074.000;30.000
6/22/2022;8:39:17 PM;5.75;6.823;26.650;6069.000;30.000
6/22/2022;8:39:32 PM;6.00;6.875;26.580;6068.000;30.000
6/22/2022;8:39:47 PM;6.25;6.837;26.630;6068.000;30.000
6/22/2022;8:40:02 PM;6.50;6.837;26.630;6072.000;30.000
6/22/2022;8:40:17 PM;6.75;6.765;26.740;6073.000;30.000
6/22/2022;8:40:32 PM;7.00;6.818;26.660;6054.000;30.000
6/22/2022;8:40:47 PM;7.25;6.780;26.710;6070.000;30.000
6/22/2022;8:41:02 PM;7.50;6.867;26.590;6056.000;30.000
6/22/2022;8:41:17 PM;7.75;6.853;26.610;6055.000;30.000
6/22/2022;8:41:32 PM;8.00;6.779;26.720;6061.000;30.000
6/22/2022;8:41:47 PM;8.25;6.821;26.660;6076.000;30.000
6/22/2022;8:42:02 PM;8.50;6.844;26.630;6053.000;30.000
6/22/2022;8:42:17 PM;8.75;6.877;26.580;6053.000;30.000
6/22/2022;8:42:32 PM;9.00;6.886;26.570;6060.000;30.000
6/22/2022;8:42:47 PM;9.25;6.905;26.540;6059.000;30.000
6/22/2022;8:43:02 PM;9.50;6.861;26.600;6069.000;30.000
6/22/2022;8:43:17 PM;9.75;6.808;26.670;6072.000;30.000
6/22/2022;8:43:32 PM;10.00;6.872;26.590;6064.000;30.000
6/22/2022;8:43:47 PM;10.25;6.826;26.650;6058.000;30.000
6/22/2022;8:44:02 PM;10.50;6.837;26.630;6068.000;30.000
6/22/2022;8:44:17 PM;10.75;6.752;26.750;6057.000;30.000
6/22/2022;8:44:32 PM;11.00;6.816;26.660;6063.000;30.000
6/22/2022;8:44:47 PM;11.25;6.890;26.560;6062.000;30.000
6/22/2022;8:45:02 PM;11.50;6.852;26.610;6072.000;30.000
6/22/2022;8:45:17 PM;11.75;6.725;26.790;6061.000;30.000
6/22/2022;8:45:32 PM;12.00;6.859;26.600;6055.000;30.000
6/22/2022;8:45:47 PM;12.25;6.816;26.660;6077.000;30.000
6/22/2022;8:46:02 PM;12.50;6.868;26.590;6059.000;30.000
6/22/2022;8:46:17 PM;12.75;6.848;26.620;6068.000;30.000
6/22/2022;8:46:32 PM;13.00;6.784;26.710;6073.000;30.000
6/22/2022;8:46:47 PM;13.25;6.904;26.540;6061.000;30.000
6/22/2022;8:47:02 PM;13.50;6.819;26.660;6068.000;30.000
6/22/2022;8:47:17 PM;13.75;6.974;26.450;6065.000;30.000
6/22/2022;8:47:32 PM;14.00;6.868;26.590;6024.000;30.000
6/22/2022;8:47:47 PM;14.25;7.138;26.230;5991.000;30.000
6/22/2022;8:48:02 PM;14.50;7.197;26.150;5949.000;30.000
6/22/2022;8:48:17 PM;14.75;7.132;26.230;5957.000;30.000
6/22/2022;8:48:32 PM;15.00;7.253;26.070;5949.000;30.000
6/22/2022;8:48:47 PM;15.25;7.154;26.200;5954.000;30.000
6/22/2022;8:49:02 PM;15.50;7.074;26.310;5947.000;30.000
6/22/2022;8:49:17 PM;15.75;7.186;26.160;5960.000;30.000
6/22/2022;8:49:32 PM;16.00;7.087;26.290;5974.000;30.000
6/22/2022;8:49:47 PM;16.25;7.003;26.410;5981.000;30.000
6/22/2022;8:50:02 PM;16.50;6.928;26.510;6023.000;30.000
6/22/2022;8:50:17 PM;16.75;6.939;26.490;6038.000;30.000
6/22/2022;8:50:32 PM;17.00;6.878;26.580;6046.000;30.000
6/22/2022;8:50:47 PM;17.25;6.892;26.560;6056.000;30.000
6/22/2022;8:51:02 PM;17.50;6.856;26.610;6057.000;30.000
6/22/2022;8:51:17 PM;17.75;6.847;26.620;6052.000;30.000
6/22/2022;8:51:32 PM;18.00;6.868;26.590;6025.000;30.000
6/22/2022;8:51:47 PM;18.25;6.979;26.440;6012.000;30.000
6/22/2022;8:52:02 PM;18.50;6.962;26.460;6004.000;30.000
6/22/2022;8:52:17 PM;18.75;6.935;26.500;6017.000;30.000
6/22/2022;8:52:32 PM;19.00;6.959;26.470;6011.000;30.000
6/22/2022;8:52:47 PM;19.25;6.916;26.530;6016.000;30.000
6/22/2022;8:53:02 PM;19.50;7.065;26.320;6024.000;30.000
6/22/2022;8:53:17 PM;19.75;7.013;26.390;6018.000;30.000
6/22/2022;8:53:32 PM;20.00;6.993;26.420;6012.000;30.000
6/22/2022;8:53:47 PM;20.25;6.958;26.470;6009.000;30.000
6/22/2022;8:54:02 PM;20.50;6.928;26.510;6015.000;30.000
6/22/2022;8:54:17 PM;20.75;7.057;26.330;6009.000;30.000
6/22/2022;8:54:32 PM;21.00;6.977;26.440;6023.000;30.000
6/22/2022;8:54:47 PM;21.25;6.999;26.410;6017.000;30.000
6/22/2022;8:55:02 PM;21.50;6.924;26.510;6014.000;30.000
6/22/2022;8:55:17 PM;21.75;6.974;26.450;6013.000;30.000
6/22/2022;8:55:32 PM;22.00;6.930;26.510;6004.000;30.000
6/22/2022;8:55:47 PM;22.25;6.971;26.450;6019.000;30.000
6/22/2022;8:56:02 PM;22.50;7.062;26.330;6002.000;30.000
6/22/2022;8:56:17 PM;22.75;6.908;26.540;6007.000;30.000
6/22/2022;8:56:32 PM;23.00;7.001;26.410;6011.000;30.000
6/22/2022;8:56:47 PM;23.25;6.946;26.480;5997.000;30.000
6/22/2022;8:57:02 PM;23.50;6.973;26.450;5995.000;30.000
6/22/2022;8:57:17 PM;23.75;7.064;26.320;6004.000;30.000
6/22/2022;8:57:32 PM;24.00;6.969;26.450;6000.000;30.000
6/22/2022;8:57:47 PM;24.25;7.007;26.400;5997.000;30.000
6/22/2022;8:58:02 PM;24.50;6.990;26.420;6000.000;30.000
6/22/2022;8:58:17 PM;24.75;6.914;26.530;5992.000;30.000
6/22/2022;8:58:32 PM;25.00;7.075;26.310;6002.000;30.000
6/22/2022;8:58:47 PM;25.25;7.032;26.370;6001.000;30.000
6/22/2022;8:59:02 PM;25.50;7.124;26.240;5996.000;30.000
6/22/2022;8:59:17 PM;25.75;7.057;26.330;5984.000;30.000
6/22/2022;8:59:32 PM;26.00;7.155;26.200;5976.000;30.000
6/22/2022;8:59:47 PM;26.25;7.180;26.170;5967.000;30.000
6/22/2022;9:00:02 PM;26.50;7.063;26.330;5957.000;30.000
6/22/2022;9:00:17 PM;26.75;7.202;26.140;5959.000;30.000
6/22/2022;9:00:32 PM;27.00;7.138;26.230;5950.000;30.000
6/22/2022;9:00:47 PM;27.25;7.148;26.210;5961.000;30.000
6/22/2022;9:01:02 PM;27.50;7.127;26.240;5963.000;30.000
6/22/2022;9:01:17 PM;27.75;7.138;26.230;5966.000;30.000
6/22/2022;9:01:32 PM;28.00;7.178;26.170;5956.000;30.000
6/22/2022;9:01:47 PM;28.25;7.205;26.140;5956.000;30.000
